scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
stage2__c-0p735__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.735,normal,uniform,random,high_wealth,complete,3766,19,1,24,30,ok,9,5.1192164216826805,0.04387334431585688,114,12,-225.94263892973174,20,20,0.14285714285714285,0.03480146517938893,0.04669750480474868,ok,0.6842105263157895,0.3794896217049037,-0.8032382356445622,-0.4290242402704763,0.6679055841742658,1.2976589716958498,0.5586268779638689,True,False,24,-0.9609577665629581,-0.8341419451089311,0.4042010010256114,ok,120,9,5.118379037866396,0.04381364236375129,114,12,-225.9405543069432,20,20,0.14285714285714285,0.03539357434515729,0.04903858206726579,0.002084622788544266
stage2__c-0p555__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.555,pareto,uniform,random,high_both,complete,3747,18,1,18,30,ok,6,4.224769232558241,0.035501430091909314,374,12,-698.4939480881117,20,20,0.09523809523809523,0.019815404723938147,0.030372948021446425,ok,0.652093023255814,0.42756805352717303,-3.89200902849902,-1.0945399992104359,0.27371821443659017,0.972985489873874,0.6331929501695769,True,False,24,-4.455270736356801,-2.0295181000715474,0.0424055473197496,ok,120,6,4.223171126412405,0.03535080140124769,374,12,-698.4758051644092,20,20,0.09523809523809523,0.021818446339464635,0.03395243775955429,0.018142923702498592
stage2__c-0p735__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.735,equal,uniform,random,high_wealth,complete,3712,21,1,23,30,ok,10,5.06789850291091,0.04047444930382682,90,13,-189.5080849451977,20,20,0.47619047619047616,0.038890856267121014,0.05623191465626054,ok,0.7133757961783439,0.3377469340532136,-1.3902733152589386,-1.0259949753781956,0.304893952486445,1.6931446661677776,0.4941990500279838,True,False,24,-1.1507232088240116,-1.025878174457576,0.3049490115599127,ok,120,10,5.066496057881504,0.040409057675103055,90,13,-189.50512605486546,20,20,0.47619047619047616,0.037080674131926686,0.05201885207750578,0.00295889033225194
stage2__c-0p730__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.73,pareto,uniform,random,high_wealth,complete,3709,20,1,21,30,ok,5,3.6177337846561897,0.045476106963548535,548,13,-1068.3190037245158,20,20,0.047619047619047616,0.0188460282554359,0.025464805004988014,ok,0.6724447101016139,0.39683538634830345,-10.25726318940735,-1.8468037953459402,0.06477558162580965,1.084647300596259,0.643566983610673,True,False,24,-11.41160442093099,-3.0137215054101874,0.0025806457830729176,ok,120,5,3.6133804699042607,0.045042920224913074,548,13,-1068.2160586020166,20,20,0.047619047619047616,0.0170456511353204,0.023910838155565765,0.10294512249924992
stage2__c-0p555__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.555,equal,uniform,random,high_both,complete,3699,17,1,19,30,ok,9,5.7866624741934425,0.05711349690046086,123,12,-221.64111948656986,20,20,0.047619047619047616,0.03770970680241202,0.053262216703329514,ok,0.6306306306306306,0.46103495926297516,-2.3209274845578687,-1.706067631730381,0.08799548824025737,1.856889692912996,0.367662731698182,True,False,24,-2.2690144912658763,-1.3226822547703125,0.18594106719106096,ok,120,9,5.786467897907542,0.05710058961929754,123,12,-221.64073519343845,20,20,0.047619047619047616,0.03395779574198665,0.04615151258275703,0.00038429313141818966
stage2__c-0p730__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.73,normal,uniform,random,high_wealth,complete,3649,22,1,23,30,ok,8,4.669269955793063,0.04448135654301877,172,13,-344.5505520852903,20,20,0.047619047619047616,0.02720547980766187,0.03893377038012214,ok,0.6934046345811051,0.36614156190425007,1.2214612334528834,0.4867046011622082,0.6264676840889831,-0.24088742490948065,0.8707413889997909,True,False,24,-0.5062398725367174,-0.68292735405106,0.49465274811317916,ok,120,8,4.667817161946426,0.04436650680718357,172,13,-344.54399120524477,20,20,0.047619047619047616,0.028758989602860198,0.04001063361020858,0.006560880045526574
stage2__c-0p550__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.55,normal,uniform,random,high_both,complete,3632,18,1,20,30,ok,6,4.119382037677924,0.041468530902396106,318,12,-607.4430869377751,20,20,0.047619047619047616,0.02156007860727125,0.03577975569347901,ok,0.6642027455121436,0.40916783648563765,-3.05974587923233,-0.830207847983742,0.40642127883665724,0.9784346027829849,0.6465459205069323,True,False,24,-3.940450444432863,-1.798587714440699,0.07208392217500185,ok,120,6,4.117314521809116,0.0412678401284039,318,12,-607.4217360293578,20,20,0.047619047619047616,0.020704100901196263,0.030939430486109767,0.021350908417275605
stage2__c-0p730__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.73,equal,uniform,random,high_wealth,complete,3613,20,1,20,30,ok,7,4.288272980874206,0.049894537191132016,251,12,-502.7955581745773,20,20,0.047619047619047616,0.02546768021673157,0.04020685883363131,ok,0.68625,0.37651328615839663,-5.1409081510456325,-1.813403747154475,0.06976957204008805,1.4469780590786123,0.5387294238604123,True,False,24,-4.588134007486607,-1.9508085838796334,0.05107982035537559,ok,120,7,4.286055718416334,0.049689915951193764,251,12,-502.7782900459931,20,20,0.047619047619047616,0.026986665896449363,0.04005976897753232,0.0172681285841918
stage2__c-0p550__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.55,pareto,uniform,random,high_both,complete,3602,19,1,19,30,ok,12,7.133731102837528,0.0570375635267617,37,12,-66.8700624171114,20,20,0.14285714285714285,0.04359967409573957,0.06099669491453561,ok,0.6336633663366337,0.4562374334815876,-0.5153703189995047,-0.8897699831200154,0.3735894073847741,2.064813135481263,0.33007153747261125,True,False,24,-0.4553749189415095,-0.6264162456185896,0.5310419565996468,ok,120,12,7.133680440008178,0.05703488471171736,37,12,-66.87004171928015,20,20,0.09523809523809523,0.040816358912431114,0.054891318090611735,2.0697831246252463e-05
stage2__c-0p725__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,pareto,uniform,random,high_wealth,complete,3588,19,1,29,30,ok,9,5.373784128676821,0.03005439026603518,97,11,-185.20593585310488,20,20,0.7619047619047619,0.036426217947606435,0.05414134999704642,ok,0.6700680272108843,0.40037603860069315,1.2284162682556485,0.5040166286131804,0.6142496918033954,-1.0796144391445914,0.9168021892775748,True,False,24,-0.12806678035102514,-0.27082697141976575,0.7865241146440648,ok,120,9,5.37330168792838,0.030027548645623292,97,11,-185.2050319372059,20,20,0.7619047619047619,0.034751581660013596,0.04790501710727658,0.0009039158989878615
stage2__c-0p550__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.55,equal,uniform,random,high_both,complete,3568,20,1,24,30,ok,7,4.368213444714848,0.028963391775248315,191,11,-376.76304944322135,20,20,0.2857142857142857,0.024755056655607528,0.036281167357447845,ok,0.6868852459016394,0.37558803724521916,2.394774224584311,0.8788713023818304,0.3794710602247767,-0.6968769292837953,0.9666680124218479,True,False,24,-0.5209861326461223,-0.7545008668684553,0.4505485250435678,ok,120,7,4.366370330200158,0.028897981070175716,191,11,-376.7526442379128,20,20,0.42857142857142855,0.025512104947215453,0.03900947104956562,0.01040520530852973
stage2__c-0p725__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,normal,uniform,random,high_wealth,complete,3542,20,1,23,30,ok,6,4.291985183820126,0.03036197390184986,326,12,-600.2988976370173,20,20,0.19047619047619047,0.021392079120728293,0.03179472248040318,ok,0.6487068965517241,0.4327742874773796,1.2710219871199167,0.3147962984583935,0.7529163223647718,0.3001469032084681,0.775443063418511,True,False,24,-1.938689314334626,-1.2809566276670874,0.2002089008253185,ok,120,6,4.290630458603092,0.03024947993286642,326,12,-600.2860427075886,20,20,0.19047619047619047,0.023565144414639753,0.03296550902779243,0.012854929428613104
stage2__c-0p725__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,equal,uniform,random,high_wealth,complete,3507,20,1,20,30,ok,7,4.255371375161637,0.03698207063383879,195,12,-393.1268711282164,20,20,0.23809523809523808,0.029534671661891203,0.041225487224785196,ok,0.6919431279620853,0.36825151176773,-2.2258905757668463,-0.8727376645053209,0.382806083185264,1.185666774331525,0.615856145147553,True,False,24,-2.4863152203119516,-1.5113167502784353,0.13070776830517428,ok,120,7,4.25297947163099,0.036797300640578345,195,12,-393.11210264278316,20,20,0.19047619047619047,0.02643684214428039,0.03894928100254951,0.014768485433251044
stage2__c-0p545__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.545,normal,uniform,random,high_both,complete,3459,20,1,25,30,ok,6,3.90590443814236,0.030201983756511785,290,12,-580.7016328316649,20,20,0.09523809523809523,0.024909298526586684,0.029875395762896655,ok,0.6898395721925134,0.37129621249291456,-1.7225499443665515,-0.4012583304330391,0.6882299391813789,0.9132192342975813,0.6965738822301799,True,False,24,-3.5723458637232994,-1.6251824548304732,0.10412368775006405,ok,120,6,3.9024409836201834,0.029899503221067047,290,12,-580.663992415524,20,20,0.19047619047619047,0.021733387407905577,0.031695784287069255,0.037640416140902744
stage2__c-0p720__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.72,normal,uniform,random,high_wealth,complete,3457,20,1,25,30,ok,6,3.9990188884991875,0.039196772347137476,284,12,-556.9664066093956,20,20,0.14285714285714285,0.025425183706683875,0.04170049409334197,ok,0.6798196166854567,0.385927785582394,-0.8126605650739411,-0.1843472197782053,0.8537410726125514,0.8025974091362856,0.7091777754170073,True,False,24,-3.006422329400007,-1.4385569969707368,0.15027607769816853,ok,120,6,3.9962506020918735,0.03891896956145857,284,12,-556.9387597144489,20,20,0.09523809523809523,0.025127701067792087,0.03647604050977526,0.027646894946656175
stage2__c-0p720__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.72,pareto,uniform,random,high_wealth,complete,3449,20,1,27,30,ok,7,4.18080766712683,0.030904094523232173,196,12,-400.9799228750534,20,20,0.3333333333333333,0.027343822896954684,0.038399872705633914,ok,0.7021276595744681,0.3536400402435783,-0.22453095193939454,-0.07109084525762828,0.9433254541629881,0.7290297120535897,0.7354509192124054,True,False,24,-1.5670654523932654,-1.1312096603417892,0.2579668569019611,ok,120,7,4.177969406175461,0.030635449210941856,196,12,-400.9614657619129,20,20,0.5238095238095238,0.03302306206495263,0.04735711068097054,0.018457113140470938
stage2__c-0p545__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.545,pareto,uniform,random,high_both,complete,3402,18,1,20,30,ok,7,4.662296204582718,0.03303604132669846,196,11,-366.0335393906354,20,20,0.14285714285714285,0.026053278714565913,0.034401067072722745,ok,0.6512455516014235,0.4288685164923248,-2.6037729844623554,-1.1406118564274565,0.25403148110193463,1.2718605578740008,0.5454735139450153,True,False,24,-2.5027625863760363,-1.4988469231876862,0.13391334840032731,ok,120,7,4.661369865841322,0.03296768304239395,196,11,-366.0290109047951,20,20,0.2857142857142857,0.0277597289840456,0.04589209764494062,0.004528485840296526
stage2__c-0p720__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.72,equal,uniform,random,high_wealth,complete,3384,21,1,22,30,ok,5,3.6461316781998216,0.04518177809024404,424,11,-820.4359265072296,20,20,0.047619047619047616,0.021096115508116374,0.032345985668156586,ok,0.6713178294573643,0.3985125887932827,-3.5544707517726835,-0.6778130574326636,0.4978902309641564,0.8011945914388661,0.7220434368054603,True,False,24,-6.136093794337799,-2.189035094941804,0.028594289321300287,ok,120,5,3.642079855104827,0.04472889478394193,424,11,-820.363385891776,20,20,0.047619047619047616,0.019287695035783554,0.03034972374235651,0.07254061545359036
stage2__c-0p540__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.54,normal,uniform,random,high_both,complete,3370,20,1,20,30,ok,6,4.200920228227554,0.030292260684843808,255,11,-478.6617994756442,20,20,0.19047619047619047,0.02452956735851546,0.03481076199735457,ok,0.6581769436997319,0.4182814724092403,0.4472275138531083,0.13232378011136003,0.8947281989492094,0.4233633611122721,0.763688762545612,True,False,24,-1.7471955310639808,-1.233547650807108,0.2173715101630912,ok,120,6,4.199225812835853,0.030131481295743723,255,11,-478.6484854071695,20,20,0.19047619047619047,0.021914972194559353,0.034804760593117406,0.01331406847469907
stage2__c-0p715__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.715,pareto,uniform,random,high_wealth,complete,3358,19,1,24,30,ok,7,4.5907079817117316,0.024978905258516093,166,11,-314.08595849609196,20,20,0.8095238095238095,0.030925138985854174,0.04432430991134746,ok,0.668,0.40346710544549125,3.7070261935997877,1.1738834723836136,0.24044170336370763,-2.954466333174184,1.2262625212842753,True,False,24,-0.15570109631509155,-0.36356696238843994,0.716181400995114,ok,120,7,4.5896116925235715,0.024893803070599296,166,11,-314.0812330087015,20,20,0.6666666666666666,0.027243490440046626,0.0390843362176555,0.004725487390487615
stage2__c-0p715__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.715,normal,uniform,random,high_wealth,complete,3321,18,1,21,30,ok,6,4.110892401619572,0.03699722556297913,247,11,-472.6859316455579,20,20,0.14285714285714285,0.026165721291640548,0.040112346267937846,ok,0.6666666666666666,0.40546510810816444,-1.0289329391015203,-0.31098011732412706,0.7558157368186537,0.7872207898452562,0.6955375954655701,True,False,24,-2.474544645227285,-1.454119770307299,0.1459131032220771,ok,120,6,4.108781562343923,0.03679184263899993,247,11,-472.6689076563681,20,20,0.23809523809523808,0.025515030964959183,0.04322189147949256,0.017023989189794975
stage2__c-0p545__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.545,equal,uniform,random,high_both,complete,3319,22,1,23,30,ok,8,4.897252506607179,0.025564458600295104,136,11,-262.27956094062665,20,20,0.8571428571428571,0.03347269283872289,0.050699518830260505,ok,0.6754176610978521,0.39242402227890005,1.805818013609741,0.8358325335884612,0.4032491212636029,-1.4218477403475824,1.0067128254662245,True,False,24,-0.19543381048263164,-0.4480067517370053,0.6541483238740388,ok,120,8,4.89638027652415,0.02553898659804854,136,11,-262.2768047884586,20,20,0.7619047619047619,0.03474835711185661,0.051569974061777143,0.0027561521680468104
stage2__c-0p540__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.54,pareto,uniform,random,high_both,complete,3301,17,1,17,30,ok,8,5.6446538345802075,0.029442499066338224,104,10,-178.60374086955449,20,20,0.47619047619047616,0.03139654727994442,0.05025130975374152,ok,0.6075471698113207,0.49832546100175923,-1.0980932564068722,-0.8340536356728568,0.40425076025944084,1.3755715081345639,0.47175499907239865,True,False,24,-0.9968019792619902,-0.9381408556270294,0.3481720282241456,ok,120,8,5.644496184484051,0.02943182192863336,104,10,-178.60347523334303,20,20,0.7142857142857143,0.03774625791625315,0.05086209002916689,0.0002656362114521471
stage2__c-0p715__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.715,equal,uniform,random,high_wealth,complete,3255,21,1,22,30,ok,7,4.612435471234966,0.022771525998315334,200,11,-376.91263869090324,20,20,0.6190476190476191,0.026159429895611874,0.03961701873925859,ok,0.6632996632996634,0.41052841006471097,2.547945437514552,0.9447234168407052,0.34480009876509843,-0.9757642363923454,0.9695909175616468,True,False,24,-0.4220815952749506,-0.6665995402083256,0.5050279628799113,ok,120,7,4.611393286385485,0.02274176811478812,200,11,-376.90729481709275,20,20,0.6666666666666666,0.026966144637455936,0.041006995584290676,0.005343873810488731
stage2__c-0p710__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.71,normal,uniform,random,high_wealth,complete,3239,21,1,25,30,ok,5,3.690340462645956,0.01562966269946975,362,12,-692.4438041172814,20,20,0.7619047619047619,0.019935923848198596,0.028886345873208104,ok,0.6741674167416741,0.39427680612241056,8.806034837021013,1.7076511702767931,0.08770108760398745,-1.2399357144502483,1.1366156869915962,True,False,24,-1.1915419537001384,-1.1014346656382779,0.27070752501973827,ok,120,5,3.6867181890769687,0.01533444085824165,362,12,-692.3902571172355,20,20,0.6666666666666666,0.0195245021417288,0.02785023247940382,0.053547000045909954
stage2__c-0p540__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.54,equal,uniform,random,high_both,complete,3186,17,1,20,30,ok,10,6.064757182080094,0.029451669602375496,60,11,-110.58193254361808,20,20,0.8571428571428571,0.03985822141325756,0.06093681542666191,ok,0.6491228070175439,0.4321333551903257,0.22400953934159462,0.24094255064809342,0.8095996427689793,0.022006535128932737,0.7189192488661934,True,False,24,-0.11184187599697815,-0.36194590581186054,0.7173924544218266,ok,120,10,6.064582577504474,0.029442250158466576,60,11,-110.58177531233511,20,20,1.0,0.04522304270478354,0.06043902701640921,0.00015723128296940558
stage2__c-0p535__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.535,normal,uniform,random,high_both,complete,3176,21,1,26,30,ok,5,3.755838996569123,0.035397025583526476,345,11,-648.8986412804356,20,20,0.047619047619047616,0.022068699022281407,0.028740132275072654,ok,0.6577380952380952,0.4189484584454514,-1.2340474291172876,-0.22769540269339014,0.8198830466909395,0.7320492737793831,0.7199980126788657,True,False,24,-4.437746393643286,-1.7273908060549819,0.08409750069072235,ok,120,5,3.7527731778588294,0.035098419029873096,345,11,-648.8574987995764,20,20,0.09523809523809523,0.022594491414021697,0.03487766707642939,0.04114248085920735
stage2__c-0p710__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.71,pareto,uniform,random,high_wealth,complete,3174,21,1,24,30,ok,6,4.152824026858022,0.02166328320026778,242,11,-458.9510249653019,20,20,0.8095238095238095,0.02936245552433935,0.04368254450544391,ok,0.6680384087791496,0.4034096089260683,4.371567997870596,1.1099782019025357,0.2670084197551521,-0.9461382806607154,1.0191701861080458,True,False,24,-0.6764210897017975,-0.77048835222063,0.44101026174090574,ok,120,6,4.150918438179673,0.02148002524136683,242,11,-458.93636939342827,20,20,0.7619047619047619,0.025310512966347197,0.03730652604087535,0.0146555718736181
stage2__c-0p535__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.535,pareto,uniform,random,high_both,complete,3146,22,1,31,30,ok,5,3.6592369228573447,0.02107637204876045,327,11,-630.5768916251724,20,20,0.42857142857142855,0.021236985064198,0.03269598281442469,ok,0.677832512315271,0.388855053542544,7.342961841311361,1.1840616283749423,0.23638866810203962,-0.6077838690578566,1.0328059011025823,True,False,24,-1.526579336580041,-1.0740056507168536,0.2828201489413864,ok,120,5,3.6553174360971274,0.020750532308357772,327,11,-630.523308560707,20,20,0.47619047619047616,0.020656863290044205,0.028394720802098223,0.05358306446532879
stage2__c-0p710__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.71,equal,uniform,random,high_wealth,complete,3133,19,1,30,30,ok,7,4.701003665283163,0.040860459622812484,165,11,-305.99031898282465,20,20,0.14285714285714285,0.03172579959983896,0.051126344911465706,ok,0.6604938271604939,0.4147675007704778,5.393468514484466,1.3602679431494757,0.1737451488449363,-28.66158001304551,2.906115442973477,True,False,24,-0.01319095189335684,-0.20417289399823227,0.8382183926357494,ok,120,7,4.70015810329863,0.04080883655791323,165,11,-305.98691349021465,20,20,0.2857142857142857,0.0332066418633514,0.056530438252814674,0.003405492609999783
stage2__c-0p705__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.705,normal,uniform,random,high_wealth,complete,3069,20,1,25,30,ok,7,4.274707612866575,0.03870045487286239,132,11,-265.1159440044382,20,20,0.42857142857142855,0.036907347425371294,0.04787071907283313,ok,0.6937354988399071,0.36566451671306144,0.4141606050609221,0.15090952131427351,0.8800470895859225,0.62815366685189,0.743367411540916,True,False,24,-0.9268737575233326,-0.8304447671065752,0.4062873636603135,ok,120,7,4.272420062695302,0.038524118410630526,132,11,-265.1064957933784,20,20,0.19047619047619047,0.029359942887421366,0.04004701008104378,0.00944821105980509
stage2__c-0p705__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.705,pareto,uniform,random,high_wealth,complete,3067,21,1,26,30,ok,6,4.128551728771502,0.027315009072587215,215,11,-409.8805748668541,20,20,0.3333333333333333,0.027480168680788952,0.042495417297114264,ok,0.6702453987730062,0.4001113668310628,3.490497205103355,0.836965360461701,0.4026120391987478,-0.4535819643461684,0.9422052523962824,True,False,24,-0.7999543630029136,-0.7699550376817621,0.4413265643225103,ok,120,6,4.1265296850216195,0.02711922805274669,215,11,-409.86654213499867,20,20,0.5714285714285714,0.02556277441190973,0.03518905739499008,0.014032731855422753
stage2__c-0p705__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.705,equal,uniform,random,high_wealth,complete,3027,17,1,19,30,ok,4,3.402515645726269,0.04325588799110053,507,10,-927.4309676920661,20,20,0.047619047619047616,0.01576474215358044,0.021187980801504466,ok,0.6406803685329553,0.4452245914606376,-6.011662243003032,-1.0139878655532144,0.31058854248316436,0.6930049027521751,0.7363856335977709,True,False,24,-9.012209883060656,-2.7592795592678323,0.005792895524785317,ok,120,4,3.398063252365084,0.04274966992748436,507,10,-927.3244137731722,20,20,0.047619047619047616,0.01620788208453702,0.02831888685617644,0.10655391889395105
stage2__c-0p535__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.535,equal,uniform,random,high_both,complete,3026,18,1,20,30,ok,6,3.9202972235192575,0.05034249488250786,225,11,-449.0840253383137,20,20,0.047619047619047616,0.025913523729433553,0.043096029051049166,ok,0.6848739495798319,0.37852047286471235,-4.1614380770573485,-1.3728684713491772,0.16979323970985705,1.183693787213572,0.6199488534101278,True,False,24,-3.850986046818665,-1.828861781682976,0.06742031684313984,ok,120,6,3.9169512898720984,0.050024421838342326,225,11,-449.05609209284466,20,20,0.047619047619047616,0.02751611556377931,0.04176067551495259,0.02793324546905751
stage2__c-0p700__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,normal,uniform,random,high_wealth,complete,3020,18,1,25,30,ok,11,5.571247244070585,0.030724595995542225,30,11,-61.856635640234806,20,20,0.8095238095238095,0.040492717182575015,0.058422940095874724,ok,0.7115384615384616,0.34032580593720285,0.6232795234947341,0.6710263825275885,0.5022037227649367,-20.459933363225712,2.258428408565317,True,False,24,-0.0011611678975800288,-0.0388781948099082,0.968987501443813,ok,120,11,5.5704995188568605,0.03074857118152141,30,11,-61.856202093096364,20,20,0.5238095238095238,0.03376627125429306,0.05283575529245176,0.00043354713844223625
stage2__c-0p530__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.53,pareto,uniform,random,high_both,complete,2960,18,1,18,30,ok,6,3.9480067297866897,0.04441371694612939,183,11,-362.98954579183453,20,20,0.047619047619047616,0.026579790834880757,0.036716911997613844,ok,0.681184668989547,0.38392183633420074,-3.6808942286615305,-1.3988968014965366,0.1618439318793734,1.239433410400638,0.5990828697410792,True,False,24,-3.3600192350683304,-1.7169151498474389,0.08599467638793448,ok,120,6,3.9448762607599113,0.044095145731988805,183,11,-362.9686909676069,20,20,0.047619047619047616,0.02921934646854696,0.03983007012364168,0.020854824227626523
stage2__c-0p530__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.53,normal,uniform,random,high_both,complete,2948,18,1,21,30,ok,6,4.0726137669688915,0.04908394803769811,191,10,-368.5705400677466,20,20,0.09523809523809523,0.029391992378182318,0.047461082388155475,ok,0.6678260869565217,0.4037274882096237,-3.038731559863553,-1.0648984170264493,0.28692190146210883,1.1543154809268061,0.6055339151389063,True,False,24,-3.006644638824967,-1.550644778224201,0.12098683494160833,ok,120,6,4.0702971600414415,0.048877079461641326,191,10,-368.5557253039896,20,20,0.09523809523809523,0.03050578887837709,0.04842706187317477,0.014814763756987759
stage2__c-0p530__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.53,equal,uniform,random,high_both,complete,2947,18,1,19,30,ok,4,3.271063529681594,0.04820919065907725,472,11,-900.0759301206497,20,20,0.047619047619047616,0.01826300369579174,0.027294607894171676,ok,0.6596971881759193,0.41597435503931024,-10.681422067462393,-1.9156205519126348,0.055413411650521494,0.9066131683695697,0.698894567070367,True,False,24,-11.492818909275258,-3.137406704687597,0.0017044950996694384,ok,120,4,3.264728765320716,0.04747027654767144,472,11,-899.9178239490845,20,20,0.047619047619047616,0.019156746844368196,0.025868712295045206,0.15810617156512308
