seed,ended_by_default,periods_completed,time_steps_completed,first_cascade_period,first_cascade_time_steps,last_period_length_steps,max_period_length_steps,total_credit_issued,credit_scale_before_cascade,active_credit_after_cascade,collapse_size,max_collapse_size,total_collapse_size,avalanche_count,collapse_fraction,critical_event,initial_total_money,final_cash_total,final_active_credit,initial_money_gini,final_net_worth_gini,failed_credit_events,total_income_last_period,n_nodes,mean_initial_money,money_distribution,income_distribution_rule,growth_rule,consumption_wealth_propensity,consumption_income_propensity,investment_income_propensity,initial_income_per_capita,income_bias_floor,collapse_threshold_fraction,max_periods,max_time_steps,default_threshold,wipe_defaulted_assets,validate_accounting,period_length_rule,fixed_period_length_steps,avalanche_protocol,default_check_mode,scenario_id,family,run_index,drive_value,events_per_100_periods,avalanche_period_occupancy,one_period_wait_fraction,size_lag1_correlation,mean_duration_generations,mean_weighted_branching_ratio
2026081409,True,240,5280,3,66,22,22,5280,66,1043,18,18,1383,227,0.09,False,4124,4124,1043,0.47900581959262856,0.8316391852570322,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,9,22.0,94.58333333333333,0.9458333333333333,0.9557522123893806,0.5746374362937204,1.4581497797356828,0.09759291412569465
2026081410,True,240,5280,1,22,22,22,5280,22,795,16,16,1707,230,0.08,False,4197,4197,795,0.516215153681201,0.8680950679056469,0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,10,22.0,95.83333333333333,0.9583333333333334,0.9694323144104804,0.6989696319029309,1.5521739130434782,0.09398877692355954
2026081411,True,240,5280,3,66,22,22,5280,66,947,18,18,1635,234,0.09,False,3529,3529,947,0.4548696514593371,0.8201459336922643,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,11,22.0,97.5,0.975,0.9871244635193133,0.6030299862381814,1.5384615384615385,0.10315515722755542
2026081412,True,240,5280,1,22,22,22,5280,22,671,20,20,1749,231,0.1,True,4020,4020,671,0.5114179104477612,0.8837761194029852,0,125,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,12,22.0,96.25,0.9625,0.9739130434782609,0.6351406076521471,1.6666666666666667,0.12243034837874207
2026081413,True,240,5280,2,44,22,22,5280,44,940,16,16,1644,236,0.08,False,4382,4382,940,0.535741670470105,0.8831104518484711,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,13,22.0,98.33333333333333,0.9833333333333333,0.9872340425531915,0.6722641798570069,1.5127118644067796,0.11184068991272382
2026081414,True,240,5280,2,44,22,22,5280,44,812,17,17,1832,228,0.085,False,3916,3916,812,0.5277630234933606,0.8764427987742596,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,14,22.0,95.0,0.95,0.960352422907489,0.6379652123862692,1.706140350877193,0.11917213512608249
2026081415,True,240,5280,4,88,22,22,5280,88,624,21,21,1789,226,0.105,True,3487,3487,624,0.48965443074275883,0.8922153713794094,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,15,22.0,94.16666666666667,0.9416666666666667,0.96,0.700260748748603,1.654867256637168,0.1265762568306816
2026081416,True,240,5280,3,66,22,22,5280,66,849,21,21,1657,231,0.105,True,3655,3655,849,0.4713337893296854,0.8715471956224352,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,16,22.0,96.25,0.9625,0.9782608695652174,0.6311377995977546,1.5064935064935066,0.10082497009540552
2026081417,True,240,5280,2,44,22,22,5280,44,633,20,20,1996,231,0.1,True,3535,3535,633,0.5098458274398869,0.8741966053748234,0,108,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,17,22.0,96.25,0.9625,0.9652173913043478,0.6045320655756112,1.7186147186147187,0.1220427840371751
2026081418,True,240,5280,2,44,22,22,5280,44,946,20,20,1653,231,0.1,True,4012,4012,946,0.4904985044865404,0.8262113659022932,0,124,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,18,22.0,96.25,0.9625,0.9695652173913043,0.6329746687617858,1.4632034632034632,0.09340169210299082
2026081419,True,240,5280,1,22,22,22,5280,22,676,16,16,1747,233,0.08,False,4005,4005,676,0.5360686641697878,0.8990299625468166,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,22,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-22,fixed_k_transition,19,22.0,97.08333333333333,0.9708333333333333,0.978448275862069,0.6764123606039583,1.6180257510729614,0.11463043394373866
2026091400,True,240,5760,1,24,24,24,5760,24,741,21,21,1893,229,0.105,True,4183,4183,741,0.525119531436768,0.8962742051159456,0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,0,24.0,95.41666666666667,0.9541666666666667,0.9605263157894737,0.7063183823676801,1.6157205240174672,0.11605664435744065
2026091401,True,240,5760,2,48,24,24,5760,48,1047,20,20,1871,227,0.1,True,4533,4533,1047,0.5329947054930511,0.8889797043900287,0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,1,24.0,94.58333333333333,0.9458333333333333,0.9646017699115044,0.5996782253765515,1.6651982378854626,0.12725275861451038
2026091402,True,240,5760,2,48,24,24,5760,48,660,21,21,2151,230,0.105,True,3899,3899,660,0.5110348807386511,0.8896858168761221,0,119,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,2,24.0,95.83333333333333,0.9583333333333334,0.9694323144104804,0.726639584188747,1.7565217391304349,0.13427830939121152
2026091403,True,240,5760,2,48,24,24,5760,48,675,23,23,2016,227,0.115,True,4137,4137,675,0.5137962291515592,0.8911034566110709,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,3,24.0,94.58333333333333,0.9458333333333333,0.9690265486725663,0.7478541943315811,1.7621145374449338,0.13046215382022994
2026091404,True,240,5760,1,24,24,24,5760,24,599,21,21,2097,236,0.105,True,4236,4236,599,0.561909820585458,0.9316949952785647,0,128,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,4,24.0,98.33333333333333,0.9833333333333333,0.9829787234042553,0.6260140861807513,1.7754237288135593,0.14105271494042682
2026091405,True,240,5760,3,72,24,24,5760,72,908,20,20,1899,230,0.1,True,4286,4286,908,0.505788614092394,0.8589640690620626,0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,5,24.0,95.83333333333333,0.9583333333333334,0.9781659388646288,0.6390056280969396,1.6,0.11099434488500984
2026091406,True,240,5760,2,48,24,24,5760,48,741,20,20,2063,231,0.1,True,4080,4080,741,0.5154583333333334,0.9145196078431375,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,6,24.0,96.25,0.9625,0.9695652173913043,0.7111466772061786,1.696969696969697,0.11493050812187558
2026091407,True,240,5760,1,24,24,24,5760,24,958,18,18,1880,232,0.09,False,4190,4190,958,0.5129069212410502,0.8662625298329356,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,7,24.0,96.66666666666667,0.9666666666666667,0.9826839826839827,0.707297481069991,1.6508620689655173,0.11219484397729834
2026091408,True,240,5760,1,24,24,24,5760,24,745,18,18,2135,233,0.09,False,4613,4613,745,0.5530186429655324,0.8730576631259486,0,139,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,8,24.0,97.08333333333333,0.9708333333333333,0.9827586206896551,0.7393571695875771,1.7081545064377683,0.11695352495971027
2026091409,True,240,5760,1,24,24,24,5760,24,1022,18,18,1763,231,0.09,False,4688,4688,1022,0.5139419795221845,0.8503924914675769,0,143,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,9,24.0,96.25,0.9625,0.9826086956521739,0.696063451652829,1.5194805194805194,0.09750866017099782
2026091410,True,240,5760,2,48,24,24,5760,48,944,19,19,1949,237,0.095,False,3903,3903,944,0.533116833205227,0.8867858057904177,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,10,24.0,98.75,0.9875,0.9915254237288136,0.5603347137431318,1.5822784810126582,0.09883643665289234
2026091411,True,240,5760,3,72,24,24,5760,72,762,22,22,2113,230,0.11,True,3531,3531,762,0.47874398187482314,0.8521877655055226,0,116,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,11,24.0,95.83333333333333,0.9583333333333334,0.9694323144104804,0.700152076424067,1.7521739130434784,0.12332104069484605
2026091412,True,240,5760,7,168,24,24,5760,168,749,24,24,2109,230,0.12,True,3705,3705,749,0.49166396761133613,0.8919797570850203,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,12,24.0,95.83333333333333,0.9583333333333334,0.982532751091703,0.6545906698994196,1.7217391304347827,0.12141118958324006
2026091413,True,240,5760,4,96,24,24,5760,96,1094,17,17,1740,225,0.085,False,4553,4553,1094,0.5012530199868219,0.8570491983307711,0,140,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,13,24.0,93.75,0.9375,0.9776785714285714,0.6170975619037916,1.5777777777777777,0.1014973914973915
2026091414,True,240,5760,2,48,24,24,5760,48,528,20,20,2253,233,0.1,True,3874,3874,528,0.5303975219411463,0.8946282911719154,0,127,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,14,24.0,97.08333333333333,0.9708333333333333,0.9956896551724138,0.7030398016599215,1.832618025751073,0.14394196977426224
2026091415,True,240,5760,4,96,24,24,5760,96,791,19,19,1994,230,0.095,False,3915,3915,791,0.4975644955300129,0.8624687100894,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,15,24.0,95.83333333333333,0.9583333333333334,0.9781659388646288,0.6534059991099086,1.6347826086956523,0.10344954065542299
2026091416,True,240,5760,2,48,24,24,5760,48,898,20,20,1953,234,0.1,True,4198,4198,898,0.5260647927584565,0.8825559790376372,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,16,24.0,97.5,0.975,0.9785407725321889,0.6616104964370362,1.7307692307692308,0.12238392548386992
2026091417,True,240,5760,2,48,24,24,5760,48,579,22,22,2146,232,0.11,True,3504,3504,579,0.5026284246575343,0.8956278538812787,0,118,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,17,24.0,96.66666666666667,0.9666666666666667,0.987012987012987,0.7260311006709799,1.8103448275862069,0.14143997729507363
2026091418,True,240,5760,1,24,24,24,5760,24,1041,20,20,1999,235,0.1,True,4500,4500,1041,0.5344266666666668,0.8572466666666667,0,129,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,18,24.0,97.91666666666667,0.9791666666666666,0.9829059829059829,0.6354734377218118,1.646808510638298,0.11483454419311742
2026091419,True,240,5760,4,96,24,24,5760,96,1059,17,17,1826,229,0.085,False,4409,4409,1059,0.5021354048537083,0.8596926740757542,0,137,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,24,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-24,fixed_k_transition,19,24.0,95.41666666666667,0.9541666666666667,0.9824561403508771,0.666518914124903,1.6462882096069869,0.12599339646282878
2026101400,True,240,6240,4,104,26,26,6240,104,692,24,24,2469,236,0.12,True,3347,3347,692,0.48573797430534826,0.8877576934568272,0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,0,26.0,98.33333333333333,0.9833333333333333,0.9957446808510638,0.6992763701216471,1.7669491525423728,0.13419721726592446
2026101401,True,240,6240,2,52,26,26,6240,52,476,23,23,2635,236,0.115,True,4206,4206,476,0.568635282929149,0.9280337612933904,0,131,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,1,26.0,98.33333333333333,0.9833333333333333,0.9872340425531915,0.7453273840153393,1.8601694915254237,0.15227140122126218
2026101402,True,240,6240,2,52,26,26,6240,52,677,23,23,2559,239,0.115,True,4204,4204,677,0.557930542340628,0.9008396764985729,0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,2,26.0,99.58333333333333,0.9958333333333333,1.0,0.7640504954290324,1.8075313807531381,0.13514064166421122
2026101403,True,240,6240,1,26,26,26,6240,26,585,24,24,2490,235,0.12,True,4563,4563,585,0.5753659872890644,0.9269964935349553,0,145,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,3,26.0,97.91666666666667,0.9791666666666666,0.9871794871794872,0.7336603074374977,1.872340425531915,0.1378566320356258
2026101404,True,240,6240,1,26,26,26,6240,26,607,25,25,2764,239,0.125,True,3802,3802,607,0.5651078379800105,0.9289058390320886,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,4,26.0,99.58333333333333,0.9958333333333333,0.9957983193277311,0.7406971396106294,1.891213389121339,0.14017374941326002
2026101405,True,240,6240,1,26,26,26,6240,26,564,22,22,2535,237,0.11,True,3487,3487,564,0.5034227129337541,0.903276455405793,0,109,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,5,26.0,98.75,0.9875,0.9872881355932204,0.7776462607225454,1.7848101265822784,0.12601506375950863
2026101406,True,240,6240,3,78,26,26,6240,78,672,21,21,2249,228,0.105,True,4277,4277,672,0.5351589899462241,0.9057388356324527,0,135,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,6,26.0,95.0,0.95,0.960352422907489,0.7640359531204247,1.7587719298245614,0.1325728295680023
2026101407,True,240,6240,2,52,26,26,6240,52,840,23,23,2003,233,0.115,True,4136,4136,840,0.48501934235976796,0.8633583172147004,0,133,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,7,26.0,97.08333333333333,0.9708333333333333,0.9741379310344828,0.743229926787742,1.7081545064377683,0.12583841268832432
2026101408,True,240,6240,3,78,26,26,6240,78,436,23,23,2449,232,0.115,True,4042,4042,436,0.5261949529935677,0.9343270658090055,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,8,26.0,96.66666666666667,0.9666666666666667,0.974025974025974,0.7828952294071014,1.918103448275862,0.149030315578103
2026101409,True,240,6240,2,52,26,26,6240,52,597,25,25,2499,236,0.125,True,4694,4694,597,0.5690796761823607,0.9211674478057095,0,144,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,9,26.0,98.33333333333333,0.9833333333333333,0.9914893617021276,0.759132418766561,1.8855932203389831,0.14921163750366934
2026101410,True,240,6240,2,52,26,26,6240,52,921,23,23,2125,232,0.115,True,4089,4089,921,0.49868060650525803,0.8750195646857424,0,130,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,10,26.0,96.66666666666667,0.9666666666666667,0.9783549783549783,0.66081487179446,1.7112068965517242,0.12537220250568976
2026101411,True,240,6240,3,78,26,26,6240,78,793,22,22,2255,236,0.11,True,3568,3568,793,0.48189742152466386,0.896734865470852,0,110,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,11,26.0,98.33333333333333,0.9833333333333333,0.9914893617021276,0.6608007877403562,1.7415254237288136,0.11463424126307185
2026101412,True,240,6240,5,130,26,26,6240,130,588,24,24,2190,231,0.12,True,3661,3661,588,0.5036260584539745,0.9022575798962034,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,12,26.0,96.25,0.9625,0.9782608695652174,0.6416985300303875,1.7445887445887447,0.11772898844145172
2026101413,True,240,6240,4,104,26,26,6240,104,591,23,23,2489,235,0.115,True,3746,3746,591,0.512530699412707,0.9074239188467701,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,13,26.0,97.91666666666667,0.9791666666666666,0.9914529914529915,0.7327556715875864,1.8425531914893618,0.12656092217073048
2026101414,True,240,6240,1,26,26,26,6240,26,807,23,23,2176,232,0.115,True,4510,4510,807,0.544208425720621,0.8866141906873615,0,140,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,14,26.0,96.66666666666667,0.9666666666666667,0.987012987012987,0.6868423685379205,1.7241379310344827,0.12895383436712035
2026101415,True,240,6240,1,26,26,26,6240,26,930,22,22,2229,231,0.11,True,3788,3788,930,0.494538014783527,0.8717951425554384,0,117,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,15,26.0,96.25,0.9625,0.9739130434782609,0.6531644070511717,1.683982683982684,0.10678212091504681
2026101416,True,240,6240,1,26,26,26,6240,26,549,24,24,2334,231,0.12,True,3930,3930,549,0.4996564885496184,0.9104809160305345,0,123,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,16,26.0,96.25,0.9625,0.9782608695652174,0.782469110515897,1.8484848484848484,0.15953703352983636
2026101417,True,240,6240,3,78,26,26,6240,78,872,22,22,2348,234,0.11,True,3588,3588,872,0.4918422519509478,0.8819147157190637,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,17,26.0,97.5,0.975,0.9871244635193133,0.6914385082895147,1.8034188034188035,0.13546558834424993
2026101418,True,240,6240,3,78,26,26,6240,78,803,23,23,2239,234,0.115,True,4513,4513,803,0.5306968756924442,0.9086029248836696,0,143,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,18,26.0,97.5,0.975,0.9871244635193133,0.7500079039922499,1.6538461538461537,0.10487948666532854
2026101419,True,240,6240,2,52,26,26,6240,52,939,20,20,2340,234,0.1,True,4675,4675,939,0.541468449197861,0.885645989304813,0,142,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,26,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-26,fixed_k_transition,19,26.0,97.5,0.975,0.9785407725321889,0.7226376646544305,1.7435897435897436,0.12223284627676546
2026111400,True,240,6720,3,84,28,28,6720,84,829,26,26,2585,236,0.13,True,3722,3722,829,0.4866603976356798,0.8755158516926385,0,122,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,0,28.0,98.33333333333333,0.9833333333333333,0.9914893617021276,0.6688332386247546,1.8220338983050848,0.12332074799606416
2026111401,True,240,6720,1,28,28,28,6720,28,633,24,24,2706,239,0.12,True,3503,3503,633,0.4978404224950044,0.8849257779046533,0,113,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,1,28.0,99.58333333333333,0.9958333333333333,0.9957983193277311,0.6661333263284815,1.8368200836820083,0.13717150769165773
2026111402,True,240,6720,2,56,28,28,6720,56,693,25,25,2454,232,0.125,True,4242,4242,693,0.5232626119754833,0.8934512022630836,0,134,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,2,28.0,96.66666666666667,0.9666666666666667,0.974025974025974,0.7338794408484527,1.8362068965517242,0.13563645402614655
2026111403,True,240,6720,2,56,28,28,6720,56,859,23,23,2229,227,0.115,True,4390,4390,859,0.5017312072892939,0.9003781321184512,0,143,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,3,28.0,94.58333333333333,0.9458333333333333,0.9646017699115044,0.739582742290709,1.7048458149779735,0.12592039362661012
2026111404,True,240,6720,1,28,28,28,6720,28,580,24,24,2766,232,0.12,True,3569,3569,580,0.5081073129728215,0.9160451106752592,0,115,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,4,28.0,96.66666666666667,0.9666666666666667,0.974025974025974,0.7545832759047886,1.8879310344827587,0.13496734384334558
2026111405,True,240,6720,1,28,28,28,6720,28,495,28,28,2745,233,0.14,True,3704,3704,495,0.501897948164147,0.9156668466522679,0,121,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,5,28.0,97.08333333333333,0.9708333333333333,0.9827586206896551,0.7257605359634585,1.9484978540772533,0.15390936141884895
2026111406,True,240,6720,2,56,28,28,6720,56,603,26,26,2572,234,0.13,True,4064,4064,603,0.5304749015748031,0.9205068897637796,0,132,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,6,28.0,97.5,0.975,0.9828326180257511,0.7377184302914153,1.858974358974359,0.1437314307235199
2026111407,True,240,6720,1,28,28,28,6720,28,383,28,28,2980,237,0.14,True,3641,3641,383,0.5511796209832465,0.9347912661356772,0,120,200,20.0,lognormal,biased,random,0.02,0.2,0.18,5.0,1.0,0.1,240,0,0.0,True,True,fixed,28,continue_after_avalanche,period_end,fixed_k_transition__N-200__fixed-K-28,fixed_k_transition,7,28.0,98.75,0.9875,0.9872881355932204,0.7043283161316086,2.0042194092827006,0.1551678056586549
