family,scenario_id,scenario_index,run_index,seed,n_nodes,money_distribution,control_name,control_value,time_bin,period_count,event_count,avalanche_occupancy,one_period_wait_fraction,size_lag1_correlation,mean_event_size,median_event_size,p90_event_size,p99_event_size,max_event_size,large_event_count,large_event_rate,mean_initial_default_count,mean_propagated_default_count,propagated_default_share,single_initial_default_fraction,mean_active_credit,mean_final_net_worth_gini,mean_period_length_steps,mean_issued_credit,mean_total_income,first_active_credit,last_active_credit,first_gini,last_gini,unique_default_nodes_in_window,total_default_occurrences_in_window,repeated_default_occurrences_in_window,repeated_default_share_in_window
income,income__N200__c0p30__pareto__biased__random,1,3,2026910003,200,pareto,c,0.3,6,120,120,1.0,1.0,-0.19408800613454524,28.833333333333332,29.0,33.0,35.0,39,119,0.9916666666666667,10.866666666666667,17.966666666666665,0.623121387283237,0.0,28.941666666666666,0.9926703759273149,34.125,34.125,114.03333333333333,40,28,0.9923818454613655,0.9929944986246562,198,3460,3262,0.9427745664739884
income,income__N200__c0p30__pareto__biased__random,1,3,2026910003,200,pareto,c,0.3,7,120,120,1.0,1.0,-0.2029058796309029,28.975,29.0,33.10000000000001,36.81,39,118,0.9833333333333333,10.583333333333334,18.391666666666666,0.634742594190394,0.0,29.308333333333334,0.9932311411186128,34.075,34.075,113.65,23,36,0.9930045011252815,0.9934121030257566,198,3477,3279,0.9430543572044866
income,income__N200__c0p30__pareto__biased__random,1,3,2026910003,200,pareto,c,0.3,8,120,120,1.0,1.0,-0.2798387553009271,29.416666666666668,30.0,34.10000000000001,38.0,41,118,0.9833333333333333,10.966666666666667,18.45,0.6271954674220963,0.0,33.075,0.9937429774110195,34.06666666666667,34.06666666666667,113.85833333333333,42,36,0.9934371092773195,0.9941572893223307,198,3530,3332,0.9439093484419263
income,income__N200__c0p30__pareto__biased__random,1,3,2026910003,200,pareto,c,0.3,9,120,120,1.0,1.0,-0.2477369485835886,29.391666666666666,29.0,35.0,38.620000000000005,40,120,1.0,10.641666666666667,18.75,0.637935922880635,0.0,37.36666666666667,0.9945339876635829,34.025,34.025,113.55,32,42,0.9941672918229558,0.9949299824956239,198,3527,3329,0.9438616387865041
income,income__N200__c0p30__pareto__biased__random,1,3,2026910003,200,pareto,c,0.3,10,120,120,1.0,1.0,-0.47543219296147204,28.408333333333335,28.0,34.0,37.0,40,116,0.9666666666666667,8.391666666666667,20.016666666666666,0.7046054561454972,0.0,7.658333333333333,0.9949418396265739,33.1,33.1,110.34166666666667,40,5,0.9949449862465618,0.9949299824956239,199,3409,3210,0.9416251100029334
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,1,120,112,0.9333333333333333,0.963963963963964,0.8493351834683601,16.241071428571427,15.0,27.900000000000006,33.89,35,44,0.39285714285714285,12.839285714285714,3.4017857142857144,0.20945574491478836,0.0625,874.7083333333334,0.8119160227650385,49.18333333333333,49.18333333333333,156.74166666666667,300,361,0.4950822532402792,0.9483898305084746,163,1819,1656,0.9103903243540407
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,2,120,120,1.0,1.0,0.056563036038880354,30.3,30.0,35.0,39.0,39,120,1.0,18.65,11.65,0.3844884488448845,0.0,163.95,0.9685107593885015,39.38333333333333,39.38333333333333,131.06666666666666,358,120,0.9492522432701895,0.9788683948155534,190,3636,3446,0.9477447744774478
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,3,120,120,1.0,1.0,-0.009987524175442717,29.925,30.0,34.0,36.81,39,120,1.0,15.258333333333333,14.666666666666666,0.4901141743247006,0.0,115.475,0.983459704220672,36.94166666666667,36.94166666666667,122.8,120,73,0.9790777666999004,0.9864755732801596,194,3591,3397,0.9459760512392091
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,4,120,120,1.0,1.0,-0.09541998861221719,30.208333333333332,31.0,34.10000000000001,37.81,39,119,0.9916666666666667,14.083333333333334,16.125,0.5337931034482759,0.0,61.425,0.988530138750416,35.983333333333334,35.983333333333334,119.91666666666667,78,53,0.9864332003988037,0.9902741774675974,196,3625,3429,0.9459310344827586
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,5,120,120,1.0,1.0,-0.176954448401371,29.416666666666668,29.0,34.0,39.620000000000005,40,119,0.9916666666666667,12.466666666666667,16.95,0.5762039660056657,0.0,48.025,0.9918483507809904,35.2,35.2,117.36666666666666,53,14,0.990294117647059,0.9927642073778664,198,3530,3332,0.9439093484419263
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,6,120,120,1.0,1.0,-0.28832914631013634,29.108333333333334,29.0,33.0,36.0,36,120,1.0,10.783333333333333,18.325,0.6295448038935013,0.0,18.875,0.9931035435360587,34.13333333333333,34.13333333333333,114.10833333333333,14,28,0.99277666999003,0.9934072781655037,198,3493,3295,0.9433152018322359
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,7,120,120,1.0,1.0,-0.21775478484371327,29.358333333333334,30.0,34.0,36.81,38,117,0.975,10.766666666666667,18.591666666666665,0.6332671019017883,0.0,23.316666666666666,0.9937849783981385,34.291666666666664,34.291666666666664,114.48333333333333,21,20,0.9934147557328017,0.994282153539382,198,3523,3325,0.9437978995174567
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,8,120,120,1.0,1.0,-0.1961279461279462,28.858333333333334,29.0,34.0,37.620000000000005,39,117,0.975,9.808333333333334,19.05,0.6601212821253248,0.0,21.208333333333332,0.9946903040877362,33.858333333333334,33.858333333333334,112.975,26,15,0.9942198404785645,0.9949451645064806,199,3463,3264,0.9425353739532197
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,9,120,120,1.0,1.0,-0.12173723701076247,28.775,29.0,34.0,37.81,38,119,0.9916666666666667,8.516666666666667,20.258333333333333,0.704025485085433,0.0,5.733333333333333,0.994936502991027,33.30833333333333,33.30833333333333,110.93333333333334,23,4,0.9948354935194417,0.9949077766699901,199,3453,3254,0.9423689545322907
income,income__N200__c0p30__pareto__biased__random,1,4,2026910004,200,pareto,c,0.3,10,120,120,1.0,1.0,-0.16868837888073068,28.941666666666666,29.0,34.0,37.0,37,120,1.0,8.733333333333333,20.208333333333332,0.6982435934350706,0.0,6.658333333333333,0.9949318502824853,33.30833333333333,33.30833333333333,110.90833333333333,9,3,0.9948604187437688,0.9949850448654038,199,3473,3274,0.9427008350129571
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,1,120,98,0.8166666666666667,0.9484536082474226,0.7278517407035074,8.418367346938776,8.0,16.299999999999997,19.090000000000003,22,1,0.01020408163265306,7.408163265306122,1.010204081632653,0.12,0.11224489795918367,1788.8916666666667,0.5607827544561056,51.18333333333333,51.18333333333333,163.55833333333334,300,1763,0.28960769615192405,0.7494577711144428,102,825,723,0.8763636363636363
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,2,120,120,1.0,1.0,0.10354631628865056,20.866666666666667,20.0,27.0,30.620000000000005,31,70,0.5833333333333334,17.133333333333333,3.7333333333333334,0.17891373801916932,0.0,1517.3333333333333,0.8391489463601532,43.458333333333336,43.458333333333336,144.63333333333333,1791,1200,0.7526836581709146,0.9041179410294853,151,2504,2353,0.9396964856230032
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,3,120,120,1.0,1.0,-0.05224140231400318,28.633333333333333,28.0,34.0,36.81,37,118,0.9833333333333333,19.8,8.833333333333334,0.3084982537834691,0.0,580.1916666666667,0.935367295518907,40.74166666666667,40.74166666666667,135.75833333333333,1162,300,0.9045152423788108,0.9539930034982509,183,3436,3253,0.9467403958090803
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,4,120,120,1.0,1.0,0.08327943515990041,29.766666666666666,30.0,34.20000000000002,39.81,42,120,1.0,18.016666666666666,11.75,0.39473684210526316,0.0,274.48333333333335,0.9610032483758126,38.458333333333336,38.458333333333336,128.24166666666667,297,256,0.9543003498250875,0.9665217391304348,188,3572,3384,0.9473684210526315
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,5,120,120,1.0,1.0,-0.17875580902646754,29.925,30.0,34.0,37.81,39,120,1.0,16.8,13.125,0.43859649122807015,0.0,241.23333333333332,0.9701253123438285,37.55833333333333,37.55833333333333,124.95833333333333,250,222,0.9668690654672665,0.9731434282858571,191,3591,3400,0.9468114731272625
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,6,120,120,1.0,1.0,-0.23744867245799073,29.6,30.0,34.0,36.0,37,120,1.0,15.533333333333333,14.066666666666666,0.4752252252252252,0.0,198.5,0.9761248334166249,36.81666666666667,36.81666666666667,122.55,222,209,0.9732383808095952,0.9781784107946028,193,3552,3359,0.9456644144144144
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,7,120,120,1.0,1.0,-0.047924352825132306,29.3,29.0,34.0,37.0,37,120,1.0,14.608333333333333,14.691666666666666,0.5014220705346986,0.0,194.53333333333333,0.9796815758787274,36.35,36.35,121.13333333333334,214,189,0.9783183408295852,0.9806121939030485,194,3516,3322,0.9448236632536974
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,8,120,120,1.0,1.0,-0.18725889279040617,30.325,30.0,34.0,37.81,38,120,1.0,14.291666666666666,16.033333333333335,0.5287166804067052,0.0,162.0,0.9820014992503748,35.86666666666667,35.86666666666667,119.575,188,170,0.9807621189405298,0.9832608695652174,195,3639,3444,0.9464138499587799
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,9,120,120,1.0,1.0,-0.06283127031871626,29.858333333333334,30.0,34.0,36.81,37,120,1.0,13.675,16.183333333333334,0.5420039073402177,0.0,191.94166666666666,0.98488934699317,35.875,35.875,119.64166666666667,171,196,0.9833508245877063,0.9866091954022989,195,3583,3388,0.9455763326821099
income,income__N200__c0p30__pareto__biased__random,1,5,2026910005,200,pareto,c,0.3,10,120,120,1.0,1.0,-0.13971748875808937,30.008333333333333,30.0,35.0,38.0,38,117,0.975,13.3,16.708333333333332,0.5567897806164954,0.0,170.1,0.9880951815758791,35.38333333333333,35.38333333333333,118.11666666666666,202,88,0.9867466266866567,0.9890554722638683,197,3601,3404,0.9452929741738406
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,1,120,101,0.8416666666666667,0.96,0.8112138100340627,10.94059405940594,11.0,19.0,25.0,31,9,0.0891089108910891,9.405940594059405,1.5346534653465347,0.14027149321266968,0.06930693069306931,1451.9416666666666,0.6343852732582395,50.375,50.375,160.75833333333333,300,1207,0.358113892365457,0.8117609511889863,121,1105,984,0.890497737556561
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,2,120,120,1.0,1.0,0.0062370383938080715,24.05,23.0,30.0,32.0,36,105,0.875,19.025,5.025,0.20893970893970895,0.0,1020.15,0.8851143304130166,43.05833333333333,43.05833333333333,143.475,1202,611,0.8127471839799751,0.9338785982478099,168,2886,2718,0.9417879417879418
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,3,120,120,1.0,1.0,-0.1569911979087287,29.241666666666667,29.0,34.0,38.0,40,120,1.0,19.775,9.466666666666667,0.3237389569677971,0.0,400.1666666666667,0.9544274092615769,39.825,39.825,132.85,571,308,0.9352177722152692,0.9709874843554445,184,3509,3325,0.9475634083784554
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,4,120,120,1.0,1.0,-0.266116150094212,30.183333333333334,30.0,35.0,38.81,41,119,0.9916666666666667,16.925,13.258333333333333,0.43926007730535616,0.0,206.2,0.9822041093032959,37.858333333333334,37.858333333333334,125.93333333333334,314,103,0.9715932415519399,0.9893679599499374,193,3622,3429,0.9467145223633352
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,5,120,120,1.0,1.0,-0.04258503504779359,30.1,30.0,34.0,37.620000000000005,38,120,1.0,12.975,17.125,0.5689368770764119,0.0,50.766666666666666,0.9914457655402589,35.18333333333333,35.18333333333333,117.39166666666667,107,24,0.9894130162703381,0.9925969962453067,197,3612,3415,0.9454595791805094
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,6,120,120,1.0,1.0,-0.2210583498446009,29.575,30.0,35.0,41.43000000000001,44,119,0.9916666666666667,12.008333333333333,17.566666666666666,0.5939701324316708,0.0,27.891666666666666,0.9936870254484774,34.708333333333336,34.708333333333336,115.975,26,32,0.9926245306633292,0.9948372966207761,197,3549,3352,0.9444914060298676
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,7,120,120,1.0,1.0,-0.07517581879551534,29.133333333333333,29.5,34.0,39.620000000000005,42,118,0.9833333333333333,8.741666666666667,20.391666666666666,0.6999427917620137,0.0,4.641666666666667,0.9949462453066347,33.28333333333333,33.28333333333333,110.85833333333333,31,7,0.9948898623279101,0.9947722152690865,199,3496,3297,0.9430778032036613
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,8,120,120,1.0,1.0,-0.2573033094885239,28.558333333333334,28.0,34.0,37.81,42,118,0.9833333333333333,8.85,19.708333333333332,0.6901079661511527,0.0,5.533333333333333,0.9949333333333341,33.208333333333336,33.208333333333336,110.625,8,2,0.9949474342928661,0.9949299123904882,199,3427,3228,0.9419317187044062
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,9,120,120,1.0,1.0,-0.11709343583714948,28.808333333333334,29.0,34.0,40.43000000000001,43,116,0.9666666666666667,8.758333333333333,20.05,0.6959791726930865,0.0,4.925,0.9949407384230295,33.18333333333333,33.18333333333333,110.49166666666666,2,10,0.9949474342928661,0.9948848560700878,199,3457,3258,0.9424356378362743
income,income__N200__c0p30__pareto__biased__random,1,6,2026910006,200,pareto,c,0.3,10,120,120,1.0,1.0,-0.27061513835454143,28.775,29.0,33.10000000000001,36.81,38,117,0.975,8.741666666666667,20.033333333333335,0.6962061975094122,0.0,6.258333333333334,0.9949424488944524,33.125,33.125,110.54166666666667,10,6,0.9948848560700878,0.9949899874843555,199,3453,3254,0.9423689545322907
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,1,120,98,0.8166666666666667,0.9484536082474226,0.7464234964730339,10.061224489795919,9.0,19.299999999999997,23.090000000000003,26,10,0.10204081632653061,8.63265306122449,1.4285714285714286,0.14198782961460446,0.061224489795918366,1502.85,0.6447676742443169,50.475,50.475,161.36666666666667,300,1252,0.34438795903072705,0.843698476142893,121,986,865,0.8772819472616633
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,2,120,120,1.0,1.0,0.07103981702398417,25.533333333333335,25.5,32.0,35.81,36,108,0.9,19.425,6.108333333333333,0.23922976501305482,0.0,705.575,0.9040974685652426,41.9,41.9,139.59166666666667,1252,374,0.8459218086435174,0.9356545091181614,175,3064,2889,0.9428851174934726
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,3,120,120,1.0,1.0,-0.140000673360483,30.066666666666666,30.0,34.0,37.0,38,120,1.0,19.8,10.266666666666667,0.34146341463414637,0.0,344.175,0.9513109542842876,39.583333333333336,39.583333333333336,132.0,385,258,0.9362115913065203,0.9633837122158382,186,3608,3422,0.9484478935698448
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,4,120,120,1.0,1.0,-0.15728728265998734,30.316666666666666,30.0,34.0,38.81,39,120,1.0,17.4,12.916666666666666,0.42605827377680044,0.0,232.48333333333332,0.9695129278041467,37.86666666666667,37.86666666666667,125.875,263,220,0.9634611541343994,0.9733537346989758,190,3638,3448,0.9477735019241341
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,5,120,120,1.0,1.0,-0.15108247959562499,29.716666666666665,30.0,35.0,37.0,37,116,0.9666666666666667,15.666666666666666,14.05,0.4727986539540101,0.0,194.45833333333334,0.9772974227662587,36.791666666666664,36.791666666666664,122.525,231,90,0.9734836372720461,0.980146140394704,194,3566,3372,0.9455973079080202
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,6,120,120,1.0,1.0,-0.12391339543082214,29.966666666666665,30.0,34.10000000000001,38.620000000000005,41,120,1.0,14.9,15.066666666666666,0.5027808676307007,0.0,117.43333333333334,0.9830197976517611,36.458333333333336,36.458333333333336,121.48333333333333,96,137,0.9803160129902575,0.9861066699975021,194,3596,3402,0.9460511679644049
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,7,120,120,1.0,1.0,-0.010956750900335635,30.141666666666666,30.0,35.0,37.0,39,120,1.0,13.883333333333333,16.258333333333333,0.5393972905722975,0.0,104.29166666666667,0.9882211050045798,35.675,35.675,119.05,134,82,0.9863265051211592,0.9897339495378468,196,3617,3421,0.945811445949682
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,8,120,120,1.0,1.0,-0.20034359325881393,29.866666666666667,30.0,34.0,37.81,39,119,0.9916666666666667,13.266666666666667,16.6,0.5558035714285714,0.0,96.19166666666666,0.9914479765176121,35.46666666666667,35.46666666666667,118.43333333333334,87,102,0.9897164626530104,0.9933337496877344,196,3584,3388,0.9453125
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,9,120,120,1.0,1.0,-0.15165424742104944,29.483333333333334,30.0,34.0,35.0,37,119,0.9916666666666667,10.9,18.583333333333332,0.6302996042962126,0.0,29.391666666666666,0.9940275418436174,34.18333333333333,34.18333333333333,114.15,100,24,0.9933687234574071,0.9944853859605296,198,3538,3340,0.9440361786319955
income,income__N200__c0p30__pareto__biased__random,1,7,2026910007,200,pareto,c,0.3,10,120,120,1.0,1.0,-0.20414489663667634,28.816666666666666,29.0,33.0,34.81,37,120,1.0,9.675,19.141666666666666,0.6642567958357432,0.0,28.383333333333333,0.9947721084186857,33.59166666666667,33.59166666666667,112.05,25,32,0.9943330002498127,0.9948201348988259,198,3458,3260,0.9427414690572585
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,1,120,120,1.0,1.0,0.6195935269500012,39.375,40.0,48.0,54.0,56,119,0.9916666666666667,27.016666666666666,12.358333333333333,0.31386243386243384,0.0,533.0416666666666,0.8860507882212969,85.125,85.125,162.95833333333334,408,264,0.5913533610945867,0.9514247471743011,182,4725,4543,0.9614814814814815
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,2,120,120,1.0,1.0,-0.1506459333801685,44.71666666666667,45.0,51.0,56.81,57,120,1.0,23.208333333333332,21.508333333333333,0.4809914275065226,0.0,186.5,0.9640998165774345,60.7,60.7,121.29166666666667,272,144,0.9514158239143369,0.9705889351576444,192,5366,5174,0.9642191576593365
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,3,120,120,1.0,1.0,-0.09339074082293945,43.86666666666667,44.0,50.10000000000001,55.620000000000005,59,120,1.0,20.616666666666667,23.25,0.5300151975683891,0.0,190.96666666666667,0.9756664435851674,57.95,57.95,115.8,151,233,0.9708566329565735,0.9812046400951815,192,5264,5072,0.9635258358662614
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,4,120,120,1.0,1.0,-0.09260273482949469,42.916666666666664,43.0,49.0,53.81,55,120,1.0,18.541666666666668,24.375,0.5679611650485437,0.0,185.6,0.9876695915129885,55.84166666666667,55.84166666666667,111.59166666666667,241,161,0.9813890541344439,0.9928732897085069,195,5150,4955,0.962135922330097
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,5,120,120,1.0,1.0,-0.257504068298346,40.208333333333336,40.0,46.10000000000001,50.0,53,120,1.0,13.066666666666666,27.141666666666666,0.6750259067357512,0.0,49.125,0.9943464703549473,50.858333333333334,50.858333333333334,101.65833333333333,148,23,0.9928584176085664,0.99493753718025,198,4825,4627,0.9589637305699482
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,6,120,120,1.0,1.0,-0.18460233132784412,38.94166666666667,39.0,45.0,49.620000000000005,50,120,1.0,9.866666666666667,29.075,0.7466295741493687,0.0,7.9,0.9949180299424953,48.28333333333333,48.28333333333333,96.54166666666667,29,4,0.9949167162403332,0.9949167162403332,199,4673,4474,0.9574149368713888
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,7,120,120,1.0,1.0,-0.18972778311969277,39.38333333333333,40.0,45.0,50.620000000000005,51,120,1.0,9.875,29.508333333333333,0.7492594159966145,0.0,6.408333333333333,0.9949220206226455,48.11666666666667,48.11666666666667,96.34166666666667,11,1,0.994970255800119,0.9949167162403332,199,4726,4527,0.9578925095217943
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,8,120,120,1.0,1.0,-0.38999764294223466,39.175,39.0,45.10000000000001,52.81,57,120,1.0,9.866666666666667,29.308333333333334,0.7481386938949159,0.0,7.958333333333333,0.9949198889549868,48.38333333333333,48.38333333333333,96.80833333333334,11,4,0.9949077929803689,0.99493753718025,199,4701,4502,0.9576685811529462
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,9,120,120,1.0,1.0,-0.07137112062418685,39.333333333333336,39.0,46.0,51.43000000000001,52,120,1.0,9.983333333333333,29.35,0.7461864406779661,0.0,5.733333333333333,0.9949270027761247,48.25833333333333,48.25833333333333,96.58333333333333,0,13,0.9949821534800716,0.9949553837001786,199,4720,4521,0.9578389830508475
income,income__N200__c0p50__lognormal__biased__random,2,0,2026920000,200,lognormal,c,0.5,10,120,120,1.0,1.0,-0.23735279551314228,39.00833333333333,39.0,45.0,48.81,52,120,1.0,9.9,29.108333333333334,0.7462080751976073,0.0,6.908333333333333,0.9949276968074554,48.21666666666667,48.21666666666667,96.4,23,5,0.9948364069006546,0.9949821534800716,199,4681,4482,0.9574877162999359
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,1,120,120,1.0,1.0,0.6709439098001445,42.791666666666664,44.0,53.10000000000001,58.0,59,119,0.9916666666666667,27.9,14.891666666666667,0.34800389483933786,0.0,542.8833333333333,0.8874561529740101,94.81666666666666,94.81666666666666,182.50833333333333,452,240,0.5903139717425432,0.9567922553636841,184,5135,4951,0.9641674780915287
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,2,120,120,1.0,1.0,0.04721959694224571,48.075,48.0,54.0,62.05000000000001,63,120,1.0,24.116666666666667,23.958333333333332,0.4983532674640319,0.0,192.33333333333334,0.9669308390022681,67.58333333333333,67.58333333333333,134.975,250,194,0.9566771323914183,0.9757378335949765,191,5769,5578,0.9668920090136939
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,3,120,120,1.0,1.0,-0.07349187890282784,47.583333333333336,48.0,53.0,55.81,59,120,1.0,20.475,27.108333333333334,0.5697022767075306,0.0,117.75,0.9804536019536018,63.233333333333334,63.233333333333334,126.425,191,136,0.9755860805860808,0.984387755102041,194,5710,5516,0.9660245183887916
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,4,120,120,1.0,1.0,-0.1637331477132689,46.46666666666667,47.0,53.0,56.0,58,120,1.0,18.083333333333332,28.383333333333333,0.610832137733142,0.0,103.74166666666666,0.9878979591836733,60.93333333333333,60.93333333333333,121.75,137,40,0.9844296180010468,0.9903793825222398,197,5576,5379,0.9646700143472023
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,5,120,120,1.0,1.0,-0.10846323260358727,45.55,45.5,52.0,56.81,58,120,1.0,15.416666666666666,30.133333333333333,0.6615440907427735,0.0,53.25,0.9915131475667193,58.608333333333334,58.608333333333334,117.08333333333333,38,56,0.990413396127682,0.99279958137101,197,5466,5269,0.9639590193926089
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,6,120,120,1.0,1.0,-0.04210373992571337,44.65833333333333,45.0,50.0,55.81,58,120,1.0,13.741666666666667,30.916666666666668,0.6922933383093861,0.0,34.15,0.9934309916274203,56.958333333333336,56.958333333333336,113.91666666666667,60,29,0.9928231292517007,0.9940816326530613,198,5359,5161,0.9630528083597686
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,7,120,120,1.0,1.0,-0.10536641315611632,43.71666666666667,44.0,50.0,52.0,53,120,1.0,12.408333333333333,31.308333333333334,0.7161646969119329,0.0,21.441666666666666,0.9946621533228676,55.84166666666667,55.84166666666667,111.64166666666667,36,15,0.9940790162218736,0.9949058084772371,199,5246,5047,0.9620663362561952
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,8,120,120,1.0,1.0,-0.304101286798853,43.1,43.0,50.0,55.620000000000005,57,120,1.0,10.291666666666666,32.80833333333333,0.7612142304717711,0.0,7.366666666666666,0.9949230115122969,54.291666666666664,54.291666666666664,108.575,5,7,0.9949058084772371,0.9948273155416014,199,5172,4973,0.961523588553751
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,9,120,120,1.0,1.0,-0.15846735676104898,43.575,43.0,50.0,54.43000000000001,56,120,1.0,10.291666666666666,33.28333333333333,0.7638171734557276,0.0,6.05,0.9949382522239663,54.325,54.325,108.65,5,8,0.9949031920460494,0.9948273155416014,199,5229,5030,0.9619430101357812
income,income__N200__c0p50__lognormal__biased__random,2,1,2026920001,200,lognormal,c,0.5,10,120,120,1.0,1.0,-0.201546508087427,42.8,42.0,50.0,53.0,53,120,1.0,10.275,32.525,0.759929906542056,0.0,8.125,0.9949238182452466,54.375,54.375,108.70833333333333,8,10,0.9949241234955521,0.9949450549450551,199,5136,4937,0.9612538940809969
income,income__N200__c0p50__lognormal__biased__random,2,2,2026920002,200,lognormal,c,0.5,1,120,120,1.0,1.0,0.5459235372983628,43.475,45.0,52.10000000000001,58.0,60,119,0.9916666666666667,28.458333333333332,15.016666666666667,0.3454092390262603,0.0,446.5416666666667,0.9075338210060511,89.96666666666667,89.96666666666667,172.75,390,253,0.6361568680574372,0.9719005689515037,182,5217,5035,0.9651140502204332
income,income__N200__c0p50__lognormal__biased__random,2,2,2026920002,200,lognormal,c,0.5,2,120,120,1.0,1.0,0.005899439564207781,46.06666666666667,46.0,53.10000000000001,59.43000000000001,60,120,1.0,19.958333333333332,26.108333333333334,0.5667510853835022,0.0,90.61666666666666,0.9861613835455614,61.86666666666667,61.86666666666667,123.56666666666666,229,31,0.9726347873205095,0.9907870495800597,197,5528,5331,0.9643632416787264
income,income__N200__c0p50__lognormal__biased__random,2,2,2026920002,200,lognormal,c,0.5,3,120,120,1.0,1.0,-0.23716599841116687,42.31666666666667,42.5,50.0,53.0,53,120,1.0,13.058333333333334,29.258333333333333,0.6914139424970461,0.0,33.05833333333333,0.9916030660164367,55.125,55.125,110.20833333333333,27,23,0.9908683283662965,0.9920008127878626,198,5078,4880,0.9610082709728239
