scenario_id,scenario_base_id,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_avalanche_count,event_count,events_per_run,event_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,0.0,120.0,899.6666666666666,14.333333333333334,43,14.333333333333334,0.11944444444444445,0.0,1.2325581395348837,0.010271317829457366,1.0,2.0,2.5799999999999983,3,1.1395348837209303,0.09302325581395349,0.07547169811320754,0.9245283018867925,181.66666666666666,506.0,0.0,0.28541203703703705,12.0,0.17419041006723124,0.6068286740611174
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,0.0,120.0,2091.3333333333335,47.333333333333336,142,47.333333333333336,0.39444444444444443,0.0,1.2887323943661972,0.01073943661971831,1.0,2.0,3.0,4,1.176056338028169,0.11267605633802817,0.08743169398907104,0.912568306010929,199.0,625.0,0.0,0.33809722222222227,12.0,0.17692816524358926,0.6285403645556463
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,0.0,120.0,3768.6666666666665,75.0,225,75.0,0.625,0.0,1.7866666666666666,0.014888888888888887,2.0,3.0,4.759999999999991,5,1.6444444444444444,0.14222222222222222,0.07960199004975124,0.9203980099502488,214.66666666666666,540.6666666666666,0.0,0.403837962962963,12.0,0.19839376184697247,0.648580666395226
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,0.0,120.0,6245.666666666667,103.66666666666667,311,103.66666666666667,0.8638888888888889,0.0,2.4790996784565915,0.02065916398713826,2.0,4.0,7.0,8,2.32475884244373,0.15434083601286175,0.0622568093385214,0.9377431906614786,240.0,695.3333333333334,0.0,0.466275462962963,12.0,0.18245592126561141,0.6272651219455194
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,0.0,120.0,10219.666666666666,118.66666666666667,356,118.66666666666667,0.9888888888888889,0.0,4.573033707865169,0.03810861423220974,4.0,7.0,10.0,11,4.300561797752809,0.27247191011235955,0.05958230958230958,0.9404176904176904,300.0,469.0,0.0,0.5179583333333334,12.0,0.19324782192541412,0.6502912382550186
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,1.0,120.0,18221.0,120.0,360,120.0,1.0,0.6361111111111111,15.177777777777777,0.12648148148148147,15.0,25.0,29.82000000000005,33,14.544444444444444,0.6333333333333333,0.04172767203513909,0.958272327964861,360.0,162.33333333333334,0.0,0.7150995370370371,12.0,0.18163379189136972,0.6267137825834143
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,1.0,120.0,35439.666666666664,120.0,360,120.0,1.0,0.9694444444444444,35.644444444444446,0.29703703703703704,38.0,46.0,49.0,50,34.00833333333333,1.636111111111111,0.045900872817955116,0.9540991271820449,420.0,25.666666666666668,0.0,0.763724537037037,12.0,0.19026169600387952,0.6509287672658833
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k12,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k12,ba,12,3,1.0,1.0,120.0,68921.33333333333,120.0,360,120.0,1.0,0.9861111111111112,46.669444444444444,0.3889120370370371,48.0,55.0,59.410000000000025,63,43.81666666666667,2.852777777777778,0.06112731385036605,0.9388726861496339,480.0,12.333333333333334,0.0,0.7789351851851851,12.0,0.18200646324999403,0.6269594614957222
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,0.0,120.0,898.6666666666666,13.0,39,13.0,0.10833333333333334,0.0,1.1025641025641026,0.009188034188034192,1.0,1.2000000000000028,2.0,2,1.0512820512820513,0.05128205128205128,0.046511627906976744,0.9534883720930233,234.66666666666666,563.3333333333334,0.0,0.30056944444444444,24.0,0.28205018820407773,0.4488142250245403
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,0.0,120.0,2080.3333333333335,43.0,129,43.0,0.35833333333333334,0.0,1.2868217054263567,0.010723514211886305,1.0,2.0,3.0,4,1.1705426356589148,0.11627906976744186,0.09036144578313253,0.9096385542168675,231.33333333333334,655.0,0.0,0.3308611111111111,24.0,0.27919520714516216,0.4468638583474645
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,0.0,120.0,3775.3333333333335,76.66666666666667,230,76.66666666666667,0.6388888888888888,0.0,1.5695652173913044,0.013079710144927535,1.0,3.0,4.710000000000008,6,1.3956521739130434,0.17391304347826086,0.11080332409972299,0.889196675900277,305.6666666666667,632.3333333333334,0.0,0.382863425925926,24.0,0.2776356313394512,0.44911795719073294
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,0.0,120.0,6209.0,100.0,300,100.0,0.8333333333333334,0.0,2.1733333333333333,0.01811111111111111,2.0,4.0,6.0,6,1.98,0.19333333333333333,0.08895705521472393,0.911042944785276,351.0,570.0,0.0,0.4312129629629629,24.0,0.28291187197404466,0.4595443005246698
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,0.0,120.0,10264.0,116.66666666666667,350,116.66666666666667,0.9722222222222222,0.0,3.6485714285714286,0.030404761904761903,4.0,6.0,8.0,8,3.337142857142857,0.31142857142857144,0.08535630383711824,0.9146436961628818,300.0,613.6666666666666,0.0,0.518201388888889,24.0,0.2926822571888866,0.46766814896042863
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,1.0,120.0,18234.333333333332,120.0,360,120.0,1.0,0.3138888888888889,9.447222222222223,0.07872685185185185,9.0,15.100000000000023,19.410000000000025,21,8.747222222222222,0.7,0.07409585416054101,0.925904145839459,360.0,375.3333333333333,0.0,0.6920046296296296,24.0,0.2799989612506417,0.4467744453070806
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,1.0,120.0,36986.0,120.0,360,120.0,1.0,0.9472222222222222,35.53888888888889,0.29615740740740737,40.0,49.0,54.410000000000025,59,33.94722222222222,1.5916666666666666,0.04478661872752853,0.9552133812724715,420.0,43.666666666666664,0.0,0.864763888888889,24.0,0.28081864958392105,0.4472976400963798
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,1.0,120.0,71924.0,120.0,360,120.0,1.0,0.9861111111111112,52.327777777777776,0.43606481481481485,55.0,61.10000000000002,66.0,67,48.516666666666666,3.811111111111111,0.07283151077609087,0.9271684892239092,480.0,29.333333333333332,0.0,0.8673078703703704,24.0,0.28946194676536174,0.4690130446271761
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,0.0,120.0,899.6666666666666,18.333333333333332,55,18.333333333333332,0.1527777777777778,0.0,1.1272727272727272,0.009393939393939394,1.0,1.6000000000000014,2.460000000000001,3,1.1090909090909091,0.01818181818181818,0.016129032258064516,0.9838709677419355,211.33333333333334,445.3333333333333,0.0,0.2869837962962964,6.0,0.12047929458998903,0.8036404224288222
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,0.0,120.0,2082.3333333333335,48.0,144,48.0,0.4,0.0,1.2708333333333333,0.010590277777777777,1.0,2.0,3.569999999999993,4,1.2083333333333333,0.0625,0.04918032786885246,0.9508196721311475,187.33333333333334,633.6666666666666,0.0,0.3352615740740741,6.0,0.11638399294314926,0.8107459670349564
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,0.0,120.0,3735.0,82.66666666666667,248,82.66666666666667,0.6888888888888889,0.0,1.7661290322580645,0.014717741935483869,1.0,3.0,5.0,7,1.6612903225806452,0.10483870967741936,0.0593607305936073,0.9406392694063926,214.66666666666666,706.3333333333334,0.0,0.38670370370370377,6.0,0.12691804993014405,0.8045386271587631
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,0.0,120.0,6197.333333333333,111.0,333,111.0,0.925,0.0,3.018018018018018,0.02515015015015015,3.0,5.0,7.680000000000007,9,2.864864864864865,0.15315315315315314,0.050746268656716415,0.9492537313432836,240.0,476.0,0.0,0.4542986111111111,6.0,0.14678715911072626,0.8790546094551267
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,1.0,120.0,10406.333333333334,118.66666666666667,356,118.66666666666667,0.9888888888888889,0.11797752808988764,7.137640449438202,0.05948033707865169,7.0,12.0,16.0,19,6.780898876404494,0.35674157303370785,0.049980322707595434,0.9500196772924046,300.0,387.6666666666667,0.0,0.5762037037037037,6.0,0.12249691481266063,0.8224682400222294
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,1.0,120.0,18092.0,120.0,360,120.0,1.0,0.7833333333333333,19.069444444444443,0.15891203703703702,20.0,28.0,33.0,35,18.466666666666665,0.6027777777777777,0.031609613983976693,0.9683903860160233,360.0,87.66666666666667,0.0,0.6550000000000001,6.0,0.11734250619231956,0.7766586003374035
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,1.0,120.0,34224.333333333336,120.0,360,120.0,1.0,0.975,31.255555555555556,0.260462962962963,33.0,38.0,42.0,46,30.15,1.1055555555555556,0.035371489512975474,0.9646285104870246,420.0,25.0,0.0,0.6934467592592594,6.0,0.14076477893149866,0.8315201211012715
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k6,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,ba_k6,ba,6,3,1.0,1.0,120.0,66463.0,120.0,360,120.0,1.0,0.9861111111111112,40.49444444444445,0.3374537037037037,42.0,47.0,51.0,53,38.611111111111114,1.8833333333333333,0.046508437371381536,0.9534915626286184,480.0,13.333333333333334,0.0,0.7164722222222223,6.0,0.13302543578720522,0.8398851746781384
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,0.0,120.0,894.6666666666666,8.666666666666666,26,8.666666666666666,0.07222222222222222,0.0,1.1153846153846154,0.009294871794871795,1.0,1.5,2.0,2,1.0384615384615385,0.07692307692307693,0.06896551724137931,0.9310344827586207,413.0,671.3333333333334,0.0,0.29032407407407407,119.0,1.0,0.0
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,0.0,120.0,2105.6666666666665,36.0,108,36.0,0.3,0.0,1.4351851851851851,0.011959876543209876,1.0,2.299999999999997,3.9299999999999926,4,1.1944444444444444,0.24074074074074073,0.16774193548387098,0.832258064516129,443.6666666666667,735.0,0.0,0.34720601851851857,119.0,1.0,0.0
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,0.0,120.0,3768.0,62.333333333333336,187,62.333333333333336,0.5194444444444445,0.0,1.7005347593582887,0.014171122994652405,1.0,3.0,5.0,7,1.3850267379679144,0.3155080213903743,0.18553459119496854,0.8144654088050315,557.6666666666666,684.0,0.0,0.34736342592592595,119.0,1.0,0.0
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,0.0,120.0,6248.666666666667,86.66666666666667,260,86.66666666666667,0.7222222222222222,0.0,2.126923076923077,0.01772435897435897,2.0,4.0,6.0,8,1.7846153846153847,0.3423076923076923,0.1609403254972875,0.8390596745027125,511.0,636.0,0.0,0.36793518518518525,119.0,1.0,0.0
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,0.0,120.0,10304.666666666666,110.0,330,110.0,0.9166666666666666,0.0,3.0242424242424244,0.0252020202020202,3.0,5.0,8.0,10,2.512121212121212,0.5121212121212121,0.16933867735470942,0.8306613226452906,377.3333333333333,626.6666666666666,0.0,0.45248379629629637,119.0,1.0,0.0
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,1.0,120.0,18328.333333333332,118.0,354,118.0,0.9833333333333333,0.022598870056497175,5.5141242937853105,0.045951035781544254,5.0,9.0,13.0,14,4.641242937853107,0.8728813559322034,0.15829918032786885,0.8417008196721312,570.3333333333334,689.6666666666666,0.0,0.5751087962962963,119.0,1.0,0.0
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,1.0,120.0,40575.0,120.0,360,120.0,1.0,0.7416666666666667,14.094444444444445,0.1174537037037037,14.0,20.0,23.410000000000025,27,12.258333333333333,1.836111111111111,0.13027197477335437,0.8697280252266456,420.0,533.6666666666666,0.0,0.7475833333333334,119.0,1.0,0.0
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-complete,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,complete,complete,0,3,1.0,1.0,120.0,87431.33333333333,119.66666666666667,359,119.66666666666667,0.9972222222222222,0.9860724233983287,73.5125348189415,0.6126044568245127,85.0,93.0,97.42000000000002,99,69.33147632311977,4.181058495821727,0.05687544996400288,0.9431245500359972,654.3333333333334,12.666666666666666,0.0,0.9840370370370369,119.0,1.0,0.0
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,0.0,120.0,904.0,7.333333333333333,22,7.333333333333333,0.06111111111111111,0.0,1.2272727272727273,0.010227272727272727,1.0,1.9000000000000021,3.5799999999999983,4,1.0909090909090908,0.13636363636363635,0.1111111111111111,0.8888888888888888,353.0,702.3333333333334,0.0,0.31690509259259264,12.0,0.10056722763990446,0.2679863188344774
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,0.0,120.0,2098.0,36.0,108,36.0,0.3,0.0,1.2685185185185186,0.010570987654320987,1.0,2.0,3.0,3,1.1388888888888888,0.12962962962962962,0.10218978102189781,0.8978102189781022,371.3333333333333,816.3333333333334,0.0,0.3343587962962964,12.0,0.10185415781520006,0.27937406882981997
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,0.0,120.0,3776.6666666666665,62.0,186,62.0,0.5166666666666667,0.0,1.60752688172043,0.013396057347670248,1.0,3.0,4.150000000000006,6,1.4408602150537635,0.16666666666666666,0.10367892976588629,0.8963210702341137,373.6666666666667,776.3333333333334,0.0,0.3782430555555556,12.0,0.09892246126766245,0.26579109203559786
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,0.0,120.0,6260.333333333333,92.33333333333333,277,92.33333333333333,0.7694444444444445,0.0,2.064981949458484,0.01720818291215403,2.0,4.0,5.0,6,1.891696750902527,0.17328519855595667,0.08391608391608392,0.916083916083916,442.0,707.3333333333334,0.0,0.43187037037037035,12.0,0.09509369958673357,0.2513334338449782
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,0.0,120.0,10321.333333333334,110.0,330,110.0,0.9166666666666666,0.0,3.3575757575757574,0.027979797979797983,3.0,6.0,7.7099999999999795,9,3.0454545454545454,0.31212121212121213,0.09296028880866426,0.9070397111913358,521.3333333333334,656.3333333333334,0.0,0.5067615740740741,12.0,0.10092667616467921,0.27196153101520043
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,1.0,120.0,18324.0,119.0,357,119.0,0.9916666666666667,0.3025210084033613,9.344537815126051,0.07787114845938374,8.0,16.0,23.439999999999998,26,8.80952380952381,0.5350140056022409,0.05725419664268585,0.9427458033573142,570.3333333333334,285.6666666666667,0.0,0.7091944444444446,12.0,0.10432514066027991,0.2819746517871193
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,1.0,120.0,36686.333333333336,119.33333333333333,358,119.33333333333333,0.9944444444444445,0.9385474860335196,37.6927374301676,0.31410614525139663,44.0,51.0,56.43000000000001,58,36.1536312849162,1.5391061452513966,0.04083296279828072,0.9591670372017193,694.3333333333334,37.666666666666664,0.0,0.8324027777777777,12.0,0.0945630565780204,0.252449739744894
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,1.0,120.0,70987.66666666667,120.0,360,120.0,1.0,0.9861111111111112,56.16388888888889,0.4680324074074074,59.0,65.0,70.0,74,53.519444444444446,2.6444444444444444,0.04708442554033335,0.9529155744596667,480.0,25.0,0.0,0.8490462962962964,12.0,0.10465823690708144,0.2621512892506808
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.0,120.0,895.6666666666666,7.666666666666667,23,7.666666666666667,0.06388888888888888,0.0,1.0434782608695652,0.008695652173913044,1.0,1.0,1.7800000000000011,2,1.0,0.043478260869565216,0.041666666666666664,0.9583333333333334,346.6666666666667,704.0,0.0,0.29705324074074074,24.0,0.2000202426469391,0.17919992589870046
c-0p20__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.2,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.0,120.0,2104.0,36.333333333333336,109,36.333333333333336,0.30277777777777776,0.0,1.3302752293577982,0.011085626911314981,1.0,2.0,3.0,3,1.1743119266055047,0.1559633027522936,0.11724137931034483,0.8827586206896552,547.0,770.6666666666666,0.0,0.3267615740740741,24.0,0.20417722436766586,0.18703819278082637
c-0p30__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.3,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.0,120.0,3755.6666666666665,65.33333333333333,196,65.33333333333333,0.5444444444444444,0.0,1.6071428571428572,0.01339285714285714,1.0,3.0,5.0,6,1.4744897959183674,0.1326530612244898,0.08253968253968254,0.9174603174603174,380.0,752.3333333333334,0.0,0.36971527777777785,24.0,0.20173471818205582,0.1810808930593264
c-0p40__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.4,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.0,120.0,6243.666666666667,89.0,267,89.0,0.7416666666666667,0.0,2.0786516853932584,0.017322097378277154,2.0,4.0,6.0,10,1.850187265917603,0.22846441947565543,0.10990990990990991,0.8900900900900901,349.0,796.6666666666666,0.0,0.4067847222222223,24.0,0.2018039562378999,0.17525094043119618
c-0p50__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.5,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.0,120.0,10390.0,111.0,333,111.0,0.925,0.0,3.012012012012012,0.02510010010010009,3.0,5.0,8.0,10,2.720720720720721,0.2912912912912913,0.0967098703888335,0.9032901296111665,533.0,910.0,0.0,0.4672314814814815,24.0,0.20375972405210016,0.17622311474222443
c-0p60__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.6,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,0.6666666666666666,120.0,18188.333333333332,119.0,357,119.0,0.9916666666666667,0.008403361344537815,5.7703081232493,0.0480859010270775,6.0,9.0,11.0,14,5.100840336134453,0.6694677871148459,0.11601941747572815,0.8839805825242718,571.0,722.3333333333334,0.0,0.5776226851851852,24.0,0.19816278526615685,0.1667692587310533
c-0p70__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.7,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,1.0,120.0,37725.666666666664,119.66666666666667,359,119.66666666666667,0.9972222222222222,0.8969359331476323,32.1949860724234,0.26829155060352833,35.0,50.0,56.0,61,30.518105849582174,1.6768802228412256,0.05208513583664994,0.94791486416335,557.3333333333334,90.66666666666667,0.0,0.8945277777777778,24.0,0.20423034415478555,0.18402202585711847
c-0p80__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k24,0.8,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k24,er,24,3,1.0,1.0,120.0,73155.33333333333,120.0,360,120.0,1.0,0.9888888888888889,59.730555555555554,0.4977546296296297,64.0,70.0,74.41000000000003,78,56.486111111111114,3.2444444444444445,0.054318002139236383,0.9456819978607636,480.0,22.666666666666668,0.0,0.9066967592592593,24.0,0.19984676004820567,0.17942258610204553
c-0p10__money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,money-equal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,0.1,120,equal,biased,preferential_debt,baseline,0.02,0.2,er_k6,er,6,3,1.0,0.0,120.0,899.6666666666666,9.666666666666666,29,9.666666666666666,0.08055555555555556,0.0,1.0689655172413792,0.008908045977011496,1.0,1.0,2.0,2,1.0344827586206897,0.034482758620689655,0.03225806451612903,0.967741935483871,440.0,642.0,0.0,0.2966273148148148,6.0,0.0393130018130018,0.39508988563886666
