scenario_id,scenario_base_id,c,money_distribution,income_distribution_rule,growth_rule,spending_label,topology_label,events,unique_sizes,sample_min,sample_max,min_tail_required,fit_status,xmin,alpha,ks,tail_n,candidate_count,powerlaw_loglikelihood,bootstrap_samples_requested,bootstrap_samples_valid,bootstrap_p,bootstrap_ks_mean,bootstrap_ks_p95,bootstrap_status,exponential_q,exponential_lambda,pl_vs_exponential_R,pl_vs_exponential_z,pl_vs_exponential_p,lognormal_mu,lognormal_sigma,lognormal_optimization_success,lognormal_optimization_at_boundary,lognormal_optimization_starts,pl_vs_lognormal_R,pl_vs_lognormal_z,pl_vs_lognormal_p,bounded_fit_status,bounded_xmax,bounded_xmin,bounded_alpha,bounded_ks,bounded_tail_n,bounded_candidate_count,bounded_powerlaw_loglikelihood,bounded_bootstrap_samples_requested,bounded_bootstrap_samples_valid,bounded_bootstrap_p,bounded_bootstrap_ks_mean,bounded_bootstrap_ks_p95,bounded_vs_unbounded_R_same_xmin
c-0p40__money-pareto__income-biased__growth-random__spend-high_both__topo-ba_k6,money-pareto__income-biased__growth-random__spend-high_both__topo-ba_k6,0.4,pareto,biased,random,high_both,ba_k6,360,37,1,47,80,ok,35,13.841608183580249,0.0947810129141006,99,28,-205.20776844175506,12,12,0.07692307692307693,0.03933413200135293,0.057346776981464676,ok,0.7053571428571429,0.349051018828073,-1.505537306468943,-3.7252913461926562,0.00019508976687741348,3.5450816263552674,0.09619505281360258,True,False,24,-4.843118504993306,-1.7394482690645847,0.08195594408669733,ok,120,35,13.841585264993745,0.09478059253202745,99,28,-205.20775789872164,12,12,0.15384615384615385,0.05246691327454844,0.09161464845546942,1.054303342584717e-05
c-0p60__money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,money-normal__income-biased__growth-random__spend-high_wealth__topo-er_k12,0.6,normal,biased,random,high_wealth,er_k12,360,51,2,58,80,ok,50,19.28882445691533,0.08396590835518702,81,43,-166.58896822075775,12,12,0.15384615384615385,0.048868771672453765,0.08491127473390261,ok,0.7022058823529411,0.35352863824936753,-0.9454124736202969,-4.149908986868268,3.326074978291815e-05,3.9130270073831777,0.06357734326342976,True,False,24,-4.6061995666699955,-2.057543658566074,0.039633959850226066,ok,120,50,19.288799005026053,0.08396558201120558,81,43,-166.58896123553458,12,12,0.15384615384615385,0.055500327953573216,0.0880896244184657,6.985223166111609e-06
c-0p40__money-lognormal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,money-lognormal__income-biased__growth-random__spend-high_wealth__topo-sw_k12,0.4,lognormal,biased,random,high_wealth,sw_k12,360,42,4,49,80,ok,36,11.616771487298127,0.0772847624058044,99,30,-228.26728758787195,12,12,0.23076923076923078,0.0489667648962717,0.08448071821191566,ok,0.7585365853658536,0.2763642475191195,-1.635312962613264,-3.4232917686588182,0.0006186763220765931,3.5479966996188543,0.12774077948159346,True,False,24,-3.842974582857548,-1.7279476194275585,0.08399761580858552,ok,120,36,11.61644905175175,0.07727592198928435,99,30,-228.26705723623928,12,12,0.15384615384615385,0.054342434355756565,0.07944920557022853,0.00023035163266627023
c-0p30__money-lognormal__income-biased__growth-random__spend-high_both__topo-ba_k24,money-lognormal__income-biased__growth-random__spend-high_both__topo-ba_k24,0.3,lognormal,biased,random,high_both,ba_k24,360,38,8,46,80,ok,37,14.55005561197996,0.09572249054613408,86,30,-178.1320645248835,12,12,0.07692307692307693,0.05470276692789405,0.08242455035687817,ok,0.7054794520547945,0.34887763347870077,-1.1363125110005647,-3.256435972099108,0.0011282037260921655,3.580069483061958,0.10037509338828805,True,False,24,-3.279041670238427,-1.6566103213033605,0.09759828427696675,ok,120,37,14.550033889686478,0.09572197713529335,86,30,-178.1320564228356,12,12,0.15384615384615385,0.05066819363362864,0.08857487441461749,8.102047900138132e-06
c-0p70__money-normal__income-biased__growth-random__spend-baseline__topo-sw_k24,money-normal__income-biased__growth-random__spend-baseline__topo-sw_k24,0.7,normal,biased,random,baseline,sw_k24,360,45,1,52,80,ok,39,12.606266754945775,0.10672458203621937,137,34,-313.6918227919839,12,12,0.07692307692307693,0.04202451661568846,0.054960056100741665,ok,0.7549194991055456,0.2811441591190874,-2.4038966599335363,-4.962598782507625,6.95561702666658e-07,3.6635517747832123,0.10227085671945835,True,False,24,-7.483888263104919,-2.355767207240882,0.01848449751164557,ok,120,39,12.605990962253669,0.10671696038843814,137,34,-313.69157891036457,12,12,0.07692307692307693,0.03730366404051598,0.06891380863013305,0.00024388161932620278
c-0p60__money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,money-normal__income-biased__growth-random__spend-high_wealth__topo-sw_k6,0.6,normal,biased,random,high_wealth,sw_k6,360,49,3,55,80,ok,40,10.318435296305875,0.07167395901042273,167,37,-426.5939520854032,12,12,0.07692307692307693,0.03569966133843647,0.04663417509798909,ok,0.8062645011600929,0.21534342509890092,-2.8396081144283474,-3.7871277501435983,0.0001523987558223878,3.617333665038988,0.15879813604715343,True,False,24,-5.172050433867934,-2.043780954414137,0.040975191497124384,ok,120,40,10.315439680308405,0.07157704747731342,167,37,-426.58881537783316,12,12,0.15384615384615385,0.037169152790598715,0.06378928356065625,0.005136707570045473
c-0p50__money-uniform__income-biased__growth-random__spend-high_wealth__topo-complete,money-uniform__income-biased__growth-random__spend-high_wealth__topo-complete,0.5,uniform,biased,random,high_wealth,complete,360,49,1,56,80,ok,44,13.627437418410922,0.10971102101128621,99,39,-229.695343889874,12,12,0.07692307692307693,0.04184677092722742,0.06514444144385675,ok,0.7614457831325301,0.27253630664378625,-1.6911626509228546,-4.330104677449568,1.4903847828307591e-05,3.7929565880743628,0.0897501936381207,True,False,24,-6.073613079266414,-2.0354431397799417,0.04180630433901753,ok,120,44,13.6270143807613,0.10970137266085211,99,39,-229.6950871196049,12,12,0.07692307692307693,0.049773544661363626,0.06961896390486565,0.00025677026911807843
c-0p40__money-uniform__income-biased__growth-random__spend-high_both__topo-complete,money-uniform__income-biased__growth-random__spend-high_both__topo-complete,0.4,uniform,biased,random,high_both,complete,360,49,5,60,80,ok,43,14.411628770841228,0.05893980904632301,87,37,-194.24611528425115,12,12,0.3076923076923077,0.05099599661001475,0.08051545649648705,ok,0.7448680351906158,0.2945482102649802,-0.5911006762290143,-1.2471014091767039,0.21236031632431085,3.529726755083325,0.1620341139329974,True,False,24,-0.8915334974551881,-0.7294318100223626,0.46573756548375855,ok,120,43,14.411469012370155,0.05893595840341814,87,37,-194.2460409533305,12,12,0.38461538461538464,0.047312789076160267,0.07940377435448254,7.433092065411984e-05
c-0p40__money-uniform__income-biased__growth-random__spend-high_both__topo-er_k12,money-uniform__income-biased__growth-random__spend-high_both__topo-er_k12,0.4,uniform,biased,random,high_both,er_k12,360,49,5,55,80,ok,41,10.968538344561072,0.08379268443056204,141,38,-353.2374591940387,12,12,0.07692307692307693,0.04296088495935063,0.06699126165819426,ok,0.7971223021582734,0.2267471588175083,-2.7031075278251793,-4.429516015197386,9.444479978155599e-06,3.69915789870595,0.1269849429675171,True,False,24,-6.578654149963285,-2.2848320100472654,0.022322679935203312,ok,120,41,10.966457465103586,0.08372952911208237,141,38,-353.2347654160497,12,12,0.07692307692307693,0.039370208721299864,0.06802689967763206,0.0026937779890090496
c-0p50__money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k24,money-uniform__income-biased__growth-random__spend-high_income__topo-ba_k24,0.5,uniform,biased,random,high_income,ba_k24,360,44,4,49,80,ok,39,14.170322425701315,0.08048819719555234,117,35,-252.04555687703942,12,12,0.07692307692307693,0.042903504021777845,0.06635918848884774,ok,0.7253521126760564,0.32109806937162494,-1.6312002990284156,-3.892142207743453,9.936297169243387e-05,3.6382179095617575,0.10100046468862077,True,False,24,-4.747164516910477,-1.969543947913512,0.04889066106960397,ok,120,39,14.17026276554257,0.08048671969243093,117,35,-252.04552188251546,12,12,0.07692307692307693,0.03710505978564075,0.05861238703612192,3.499452395772096e-05
c-0p30__money-lognormal__income-biased__growth-random__spend-high_both__topo-sw_k6,money-lognormal__income-biased__growth-random__spend-high_both__topo-sw_k6,0.3,lognormal,biased,random,high_both,sw_k6,360,37,4,44,80,ok,29,8.477745235691932,0.08673312722402138,156,26,-386.1583801283327,12,12,0.07692307692307693,0.03707636603279653,0.054533542744875305,ok,0.7903225806451613,0.23531408693446498,-4.092832707832719,-4.785079923151548,1.7091930636006156e-06,3.3681786228886317,0.15947934028808355,True,False,24,-8.463890618241683,-2.480257145483078,0.013128766349507258,ok,120,29,8.47605201798035,0.08666295639601995,156,26,-386.15512283095825,12,12,0.07692307692307693,0.03767005259390425,0.050017803732406475,0.0032572973744322553
c-0p30__money-lognormal__income-biased__growth-random__spend-high_both__topo-er_k6,money-lognormal__income-biased__growth-random__spend-high_both__topo-er_k6,0.3,lognormal,biased,random,high_both,er_k6,360,35,5,43,80,ok,31,12.099106743868502,0.07823723426129603,110,25,-231.82215659380307,12,12,0.07692307692307693,0.047076628677995634,0.06704571641061129,ok,0.7142857142857143,0.3364722366212129,-1.4883649884790398,-2.8406553519733166,0.004502093878232936,3.352253676580024,0.13932086358939216,True,False,24,-2.9813458389086835,-1.4901646219491522,0.13618095606349664,ok,120,31,12.099067146696457,0.07823611424502563,110,25,-231.82213022152536,12,12,0.07692307692307693,0.04560886484545448,0.0683704333905694,2.6372277716291137e-05
c-0p40__money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k6,money-uniform__income-biased__growth-random__spend-high_both__topo-ba_k6,0.4,uniform,biased,random,high_both,ba_k6,360,40,4,47,80,ok,36,13.55263471596429,0.07489917325189538,90,30,-191.27742190937118,12,12,0.07692307692307693,0.0414648499374887,0.05514827722206166,ok,0.71875,0.33024168687057687,-1.1558146374228568,-2.8567607965116553,0.004279882438172204,3.527776939975656,0.117337692755975,True,False,24,-2.7861844461573506,-1.430564016509327,0.1525552064739535,ok,120,36,13.552592578355037,0.07489812245726479,90,30,-191.27740222784453,12,12,0.15384615384615385,0.050346833974466286,0.07583440220939003,1.968152665199341e-05
c-0p50__money-lognormal__income-biased__growth-random__spend-baseline__topo-sw_k6,money-lognormal__income-biased__growth-random__spend-baseline__topo-sw_k6,0.5,lognormal,biased,random,baseline,sw_k6,360,31,3,37,80,ok,26,10.465767551164648,0.06783669122493385,125,22,-262.9509933983606,12,12,0.15384615384615385,0.04796028269123639,0.06790366396653806,ok,0.7126436781609196,0.33877373360949214,-2.0520992561201874,-3.1245760803241867,0.0017806146854440921,3.1786117655810435,0.15742085047813545,True,False,24,-3.743179275873099,-1.681116273344631,0.09274033208676205,ok,120,26,10.465709018998236,0.067834855958806,125,22,-262.9509414709113,12,12,0.07692307692307693,0.039884979301503067,0.05712611413765452,5.192744930582194e-05
c-0p70__money-pareto__income-biased__growth-random__spend-low__topo-ba_k12,money-pareto__income-biased__growth-random__spend-low__topo-ba_k12,0.7,pareto,biased,random,low,ba_k12,360,27,1,35,80,ok,23,11.385810321253302,0.08642718567542396,118,19,-221.83012597937466,12,12,0.07692307692307693,0.041559673523785194,0.06481140027642472,ok,0.6549707602339181,0.42316468520756534,-1.4743552064410372,-2.2181463770984946,0.026544853540812933,3.010689167018606,0.1601968398518409,True,False,24,-2.580239821781822,-1.199716857460125,0.2302493237911002,ok,120,23,11.385804905565108,0.08642701152077237,118,19,-221.83012276779834,12,12,0.07692307692307693,0.044230989978105734,0.07175319138714778,3.211576313333353e-06
c-0p80__money-normal__income-biased__growth-random__spend-low__topo-sw_k6,money-normal__income-biased__growth-random__spend-low__topo-sw_k6,0.8,normal,biased,random,low,sw_k6,360,32,1,36,80,ok,27,10.412801648167745,0.07879377583107738,133,25,-285.64445493281283,12,12,0.07692307692307693,0.038016175122458216,0.06620864506671617,ok,0.7217573221757322,0.3260663154600963,-3.009782731209274,-5.057923931531647,4.238454291485613e-07,3.30793866822915,0.11871045902494974,True,False,24,-8.386566754194298,-2.5516605043455773,0.010721092987515191,ok,120,27,10.412713372713934,0.0787907406090409,133,25,-285.64436881568224,12,12,0.07692307692307693,0.038897233102546426,0.05232023825099674,8.611713059281101e-05
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,0.8,uniform,uniform,preferential_debt,high_both,ba_k12,360,24,4,30,80,ok,22,14.082733878292917,0.057962393146360425,97,17,-154.30575491153698,12,12,0.3076923076923077,0.042693546209960666,0.06823148824174838,ok,0.5669642857142858,0.5674589653964484,-1.0557641910772873,-2.3224298786525632,0.020209800076506444,3.009245170674371,0.119972214053623,True,False,24,-2.418978441261698,-1.1595744628378917,0.24622210324739535,ok,120,22,14.082734553213719,0.05796241197668972,97,17,-154.30575489566445,12,12,0.15384615384615385,0.04214590305857343,0.059119511657814344,1.5872529957050574e-08
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.7,lognormal,uniform,preferential_debt,high_income,ba_k24,360,23,3,29,80,ok,21,11.569184510418616,0.053953686237360465,132,16,-233.66555968420568,12,12,0.07692307692307693,0.03472702151677085,0.04973693812561814,ok,0.6228571428571429,0.4734380916943703,-1.7387330844172622,-3.0597963854480024,0.0022148751496834434,2.93771286996302,0.15157224112481854,True,False,24,-3.172678487180552,-1.667909320527632,0.09533372915041652,ok,120,21,11.56918390084836,0.05395367170133891,132,16,-233.6655586945376,12,12,0.15384615384615385,0.03629334823752072,0.056536438442043126,9.896680808196834e-07
c-0p70__money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-normal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.7,normal,uniform,preferential_debt,high_income,ba_k24,360,23,3,27,80,ok,22,15.174836599375396,0.08303995726536284,98,18,-147.7356473049351,12,12,0.07692307692307693,0.03367383838496178,0.062029141294745786,ok,0.539906103286385,0.6163600373461751,-0.7744236803173541,-1.9717584006593862,0.04863719326896479,2.9333664725267194,0.1353589438731283,True,False,24,-1.3678196245010321,-1.085120781174647,0.27786816439402096,ok,120,22,15.174836016766637,0.08303994261969194,98,18,-147.7356473024869,12,12,0.15384615384615385,0.039092699421269105,0.0703457678093817,2.4481892069161404e-09
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k12,0.7,lognormal,uniform,preferential_debt,high_both,ba_k12,360,21,8,28,80,ok,18,7.95733480025846,0.08125601461399656,234,14,-485.4718410068262,12,12,0.07692307692307693,0.03148181984670742,0.050320144518936086,ok,0.7022900763358779,0.35340874615211115,-6.8674646961286,-6.223651109250835,4.857165534159512e-10,2.9021641963123197,0.16182800170065317,True,False,24,-14.418388450361125,-3.2655049140837114,0.0010926910952168214,ok,120,18,7.957194200794125,0.0812496198401158,234,14,-485.47149221167575,12,12,0.07692307692307693,0.027706483232946777,0.045949193075244955,0.00034879515044394793
c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,money-equal__income-uniform__growth-preferential_debt__spend-high_both__topo-ba_k6,0.7,equal,uniform,preferential_debt,high_both,ba_k6,360,23,1,28,80,ok,20,12.084714500303926,0.05553147052335139,130,16,-217.20619807590336,12,12,0.23076923076923078,0.032420427735250786,0.07193072130576926,ok,0.5924764890282131,0.5234440877252022,-1.5799006930360404,-2.753740591431102,0.005891844729604935,2.886199459489237,0.1464836300457888,True,False,24,-2.9822809796806347,-1.4545400487169173,0.14579663851489993,ok,120,20,12.084712914842777,0.055531425864607964,130,16,-217.20619785067225,12,12,0.3076923076923077,0.03723361669021232,0.06840019392980298,2.2523110487782105e-07
c-0p80__money-pareto__income-uniform__growth-random__spend-high_both__topo-ba_k6,money-pareto__income-uniform__growth-random__spend-high_both__topo-ba_k6,0.8,pareto,uniform,random,high_both,ba_k6,360,28,1,31,80,ok,23,11.321933183148149,0.060741196094020844,128,21,-241.48024693503856,12,12,0.07692307692307693,0.03349287216444372,0.04532631735678231,ok,0.6559139784946236,0.42172562897994476,-2.020653898680302,-3.5067789298993755,0.0004535657950140097,3.0774835259715903,0.13744306198919787,True,False,24,-4.315935156552949,-1.817979550172464,0.06906725842113204,ok,120,23,11.321927908767327,0.06074102762568323,128,21,-241.4802430575311,12,12,0.07692307692307693,0.03481679907046951,0.04841275158318334,3.877507452898499e-06
c-0p70__money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,money-equal__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k24,0.7,equal,uniform,preferential_debt,high_income,ba_k24,360,26,1,28,80,ok,20,9.631061644578178,0.0899857598491488,165,20,-320.2586281545048,12,12,0.07692307692307693,0.0323102429586535,0.04633477362925372,ok,0.6686746987951807,0.40245758704420914,-3.9722421533112238,-5.5629992402095025,2.6517704539017275e-08,3.0043186879838757,0.129746388105346,True,False,24,-10.219946947625203,-2.817957678742205,0.004833017972311785,ok,120,20,9.631039698596425,0.08998492465149477,165,20,-320.25860334796687,12,12,0.07692307692307693,0.03964709043399531,0.061287119071702076,2.4806537908261816e-05
c-0p70__money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-ba_k12,0.7,pareto,uniform,preferential_debt,high_income,ba_k12,360,23,2,29,80,ok,21,13.063352378297983,0.049462168130732564,106,16,-172.7587436846029,12,12,0.23076923076923078,0.036413415596966606,0.054063636314795785,ok,0.5810276679841897,0.542956901948784,-0.7293372688936248,-1.5345179723879339,0.12490227526132228,2.7529684724125465,0.18613586647832892,True,False,24,-0.9445704952102099,-0.9420352596452449,0.34617458804279555,ok,120,21,13.063352381422972,0.04946216844692519,106,16,-172.75874362806783,12,12,0.3076923076923077,0.03717404757545256,0.06227891102946693,5.653507173519756e-08
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-lognormal__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0.7,lognormal,uniform,preferential_debt,high_income,complete,360,22,6,28,80,ok,24,15.366890512002062,0.07896856260848706,89,18,-140.55001679225217,12,12,0.07692307692307693,0.03674448634668561,0.04655347213742765,ok,0.5615763546798029,0.5770075306472919,-1.3844630699022638,-4.401000122633356,1.0775306376507754e-05,3.18803381042213,0.07258755008160304,True,False,24,-6.269045145035773,-2.256784055078104,0.02402157154928227,ok,120,24,15.366887589474132,0.07896849590549526,89,18,-140.5500167865384,12,12,0.07692307692307693,0.04237206657059592,0.06499530292800763,5.71375835534127e-09
c-0p80__money-normal__income-uniform__growth-random__spend-high_both__topo-ba_k6,money-normal__income-uniform__growth-random__spend-high_both__topo-ba_k6,0.8,normal,uniform,random,high_both,ba_k6,360,29,1,32,80,ok,24,11.999845667053053,0.09653928715106064,115,21,-213.9895435850846,12,12,0.07692307692307693,0.04234452318014437,0.059305493777005336,ok,0.6483180428134556,0.433373896225241,-1.9360526939231055,-3.825852596661723,0.000130320255697725,3.1552435151806004,0.11565079629864942,True,False,24,-5.141687444075799,-1.8882936657345641,0.05898653721593264,ok,120,24,11.999842325194301,0.09653918546962792,115,21,-213.98954178273934,12,12,0.07692307692307693,0.04422012158759927,0.06191205721280568,1.8023452525994799e-06
c-0p70__money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-pareto__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0.7,pareto,uniform,preferential_debt,high_income,complete,360,25,1,30,80,ok,23,13.050742885097234,0.04658166937200897,122,18,-209.9869438604684,12,12,0.23076923076923078,0.03760564639962811,0.071926100404108,ok,0.6089743589743589,0.4959791156489963,-1.1950904318595703,-2.51808278840189,0.011799558272894974,2.9804685973886196,0.15175167539026807,True,False,24,-2.012300449928674,-1.4063264969185159,0.15962719549337823,ok,120,23,13.050742094971962,0.0465816497647461,122,18,-209.98694365670983,12,12,0.38461538461538464,0.03901959166400642,0.060983811295579886,2.0375856024656969e-07
c-0p70__money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,money-lognormal__income-uniform__growth-preferential_debt__spend-high_both__topo-complete,0.7,lognormal,uniform,preferential_debt,high_both,complete,360,26,5,30,80,ok,24,14.568930536798053,0.06952555209612593,94,20,-154.03759388151948,12,12,0.15384615384615385,0.047731067707301435,0.0714544803765804,ok,0.5822222222222223,0.5409030790032684,-1.135562258256198,-3.174807972447689,0.0014993568857214058,3.1302898780994215,0.10460450342304818,True,False,24,-3.0879966384184367,-1.6017011827794734,0.10922170349929862,ok,120,24,14.568929585902955,0.06952552974961124,94,20,-154.0375938593138,12,12,0.07692307692307693,0.035506597307462716,0.05712208871271921,2.2205682626008638e-08
c-0p70__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-complete,0.7,uniform,uniform,preferential_debt,high_income,complete,360,25,4,30,80,ok,24,15.237337097873196,0.05507288784257813,95,19,-150.91840794806023,12,12,0.3076923076923077,0.042764841502512675,0.07489793601918704,ok,0.5662100456621004,0.568790164211464,-1.044917955322538,-2.8870103006013452,0.0038892149768549097,3.1200108274044527,0.10414667072374117,True,False,24,-2.7562511572155484,-1.4850457100636154,0.1375317159335682,ok,120,24,15.237335812300435,0.05507285512677118,95,19,-150.9184079405238,12,12,0.3076923076923077,0.04329726516585925,0.0692493192454094,7.536442581113079e-09
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,0.8,uniform,uniform,preferential_debt,high_wealth,complete,360,26,3,32,80,ok,22,9.996804287603307,0.09663905377293253,183,18,-364.39998476820796,12,12,0.07692307692307693,0.032847596751552764,0.04907762675887704,ok,0.6822916666666666,0.38229804882663004,-4.325115641974384,-5.7213299585897985,1.0569340543830019e-08,3.1045729585671196,0.12218332914461873,True,False,24,-11.907717867606877,-2.7669834912283573,0.005657762013289088,ok,120,22,9.99677764941822,0.09663809347838942,183,18,-364.3999507814639,12,12,0.07692307692307693,0.028096443039042077,0.03803741792969207,3.398674408572333e-05
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-complete,0.8,normal,uniform,preferential_debt,high_wealth,complete,360,26,2,30,80,ok,24,14.59071441362517,0.06063528122122164,110,20,-180.07244450872935,12,12,0.3076923076923077,0.04472746208283237,0.06647409958325415,ok,0.5817490494296579,0.5417161107853289,-1.3057762561856676,-3.3045780320895384,0.0009511949272102312,3.126533171650657,0.10590624431144872,True,False,24,-3.481287206106295,-1.661766155185501,0.09655967077747596,ok,120,24,14.590713923957908,0.06063526821541676,110,20,-180.07244448365162,12,12,0.15384615384615385,0.042572063636090285,0.0676281834273981,2.5077724785660394e-08
c-0p70__money-pareto__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,money-pareto__income-uniform__growth-preferential_debt__spend-high_both__topo-er_k6,0.7,pareto,uniform,preferential_debt,high_both,er_k6,360,24,1,30,80,ok,23,14.263445827254891,0.06649710947324039,105,17,-170.14073330115417,12,12,0.15384615384615385,0.037092173923129586,0.06559666058169751,ok,0.5766129032258065,0.5505841159050748,-1.1630231459452751,-2.7506989684006684,0.005946826455127826,3.060077884322817,0.11668686748606795,True,False,24,-2.7291272594956126,-1.3907238683118908,0.16430917691142266,ok,120,23,14.263445357542821,0.06649709671500081,105,17,-170.14073327818124,12,12,0.15384615384615385,0.042154813231871056,0.07276711844233674,2.2972926672082394e-08
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,0.8,normal,uniform,preferential_debt,high_wealth,ba_k12,360,24,5,29,80,ok,22,16.894073876759162,0.03572049277557193,90,18,-125.11663556978556,12,12,0.5384615384615384,0.04117220696474013,0.06636958943222093,ok,0.5,0.6931471805599453,-0.35014306899539316,-0.9002198377329896,0.36800327111104025,2.7386706987161245,0.16791033335208133,True,False,24,-0.4528685100905552,-0.5693656066548148,0.5691080522830125,ok,120,22,16.894076357394404,0.03572054734094138,90,18,-125.11663556966994,12,12,0.38461538461538464,0.034176067902436984,0.05109368073260012,1.156195139628835e-10
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,money-uniform__income-uniform__growth-preferential_debt__spend-high_income__topo-sw_k6,0.8,uniform,uniform,preferential_debt,high_income,sw_k6,360,25,4,31,80,ok,25,15.62905283363241,0.052111975622201934,82,19,-131.25926608914548,12,12,0.5384615384615384,0.052118409344810886,0.09481933009808508,ok,0.5706806282722514,0.560925545817486,-0.7829387708846127,-2.4627115603661283,0.013789079605167993,3.133634374396966,0.11143357698113728,True,False,24,-1.8429972893971818,-1.2845781668781604,0.1989397322331613,ok,120,25,15.62905198511263,0.05211195680166247,82,19,-131.2592660828406,12,12,0.6153846153846154,0.05670846328079584,0.09707343864869365,6.304873068074812e-09
c-0p80__money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,money-uniform__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k12,0.8,uniform,uniform,preferential_debt,high_wealth,er_k12,360,26,3,31,80,ok,22,10.375857642911315,0.08435737066559357,164,19,-319.173267081906,12,12,0.07692307692307693,0.032560954997414515,0.053735429800418504,ok,0.6706827309236948,0.3994590840479525,-3.593614541015332,-5.408132535632266,6.368529135991055e-08,3.094898336287278,0.12168236757894255,True,False,24,-9.70876576484482,-2.6941708398250155,0.007056398595788634,ok,120,22,10.375842758511489,0.0843569634836121,164,19,-319.17325122441605,12,12,0.07692307692307693,0.03209442402489243,0.0529966106125036,1.585748992738445e-05
c-0p80__money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-normal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.8,normal,uniform,preferential_debt,high_wealth,er_k24,360,26,4,30,80,ok,23,12.789248534155409,0.05902137315342332,123,20,-214.5661713103014,12,12,0.15384615384615385,0.03402447406991076,0.056459262412571376,ok,0.6144200626959248,0.4870764435543274,-1.8793584419247225,-3.961817211765581,7.43814766714158e-05,3.1055371750785343,0.11089282818042948,True,False,24,-5.067009844148204,-2.037896327904405,0.041560301920496645,ok,120,23,12.789247325716206,0.05902134280616289,123,20,-214.56617099186627,12,12,0.07692307692307693,0.0330661523574233,0.052367968670075656,3.184351271556807e-07
c-0p80__money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,money-equal__income-uniform__growth-preferential_debt__spend-high_wealth__topo-ba_k12,0.8,equal,uniform,preferential_debt,high_wealth,ba_k12,360,25,3,28,80,ok,21,13.372213053419403,0.056517382231828395,116,18,-185.9752701965199,12,12,0.23076923076923078,0.04275283967297403,0.07276815651706738,ok,0.5719557195571956,0.5586937039604543,-0.9484250289424938,-1.9851849032525717,0.0471239033154471,2.841553800904816,0.16150199934667214,True,False,24,-1.4608936098846934,-1.1321804396226396,0.2575585819102827,ok,120,21,13.372213155196434,0.056517385049284274,116,18,-185.9752701606934,12,12,0.07692307692307693,0.028120535103152502,0.04861002906402477,3.5826474231726024e-08
