scenario_id,scenario_base_id,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_avalanche_count,event_count,events_per_run,event_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv
c-0p70__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k24,0.7,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,er_k24,er,24,3,1.0,1.0,120.0,63432.66666666666,120.0,360,120.0,1.0,1.0,57.34722222222222,0.4778935185185186,61.0,67.0,72.0,77,54.53888888888889,2.808333333333333,0.0489706950835553,0.9510293049164448,420.0,22.33333333333333,0.5293292688642839,0.910563908158128,24.0,0.2036167053889255,0.1909510152515543
c-0p70__money-lognormal__income-biased__growth-random__spend-high_both__topo-er_k12,money-lognormal__income-biased__growth-random__spend-high_both__topo-er_k12,0.7,120,lognormal,biased,random,high_both,0.04,0.4,er_k12,er,12,3,1.0,1.0,120.0,21394.33333333333,120.0,360,120.0,1.0,1.0,57.08888888888889,0.4757407407407408,57.0,66.0,73.0,78,24.808333333333334,32.28055555555556,0.5654437524328533,0.4345562475671467,420.0,119.33333333333331,0.5217884244721838,0.9788406413005716,12.0,0.1025044331552328,0.2771247554550505
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-ba_k24,0.8,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,ba_k24,ba,24,3,1.0,1.0,120.0,72333.0,120.0,360,120.0,1.0,1.0,57.03611111111111,0.475300925925926,59.0,65.0,69.0,73,53.44722222222222,3.588888888888889,0.0629230994009643,0.9370769005990356,480.0,25.666666666666668,0.5009251982657901,0.9016593286137728,24.0,0.2729295404319251,0.4365148111985841
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,money-lognormal__income-biased__growth-preferential_debt__spend-baseline__topo-er_k12,0.8,120,lognormal,biased,preferential_debt,baseline,0.02,0.2,er_k12,er,12,3,1.0,1.0,120.0,67849.0,120.0,360,120.0,1.0,1.0,56.605555555555554,0.4717129629629629,58.0,65.0,69.0,73,53.675,2.930555555555556,0.0517715183040533,0.9482284816959466,480.0,20.33333333333333,0.4970510931734898,0.8509609119040755,12.0,0.1011184678515689,0.2741630386330947
c-0p70__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-sw_k6,0.7,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,sw_k6,sw,6,3,1.0,1.0,120.0,58184.333333333336,120.0,360,120.0,1.0,1.0,56.50833333333333,0.4709027777777777,59.0,64.0,70.41000000000003,72,54.480555555555554,2.0277777777777777,0.0358845794622228,0.9641154205377772,420.0,41.66666666666666,0.5101729607293243,0.8623622156551178,6.0,0.4555709876543212,0.118225284923452
c-0p70__money-lognormal__income-biased__growth-random__spend-high_both__topo-ba_k24,money-lognormal__income-biased__growth-random__spend-high_both__topo-ba_k24,0.7,120,lognormal,biased,random,high_both,0.04,0.4,ba_k24,ba,24,3,1.0,1.0,120.0,21878.33333333333,120.0,360,120.0,1.0,1.0,56.49722222222222,0.4708101851851852,57.0,64.0,69.0,71,25.06388888888889,31.433333333333334,0.5563695363587197,0.4436304636412803,420.0,107.66666666666669,0.4876345004154281,0.9794038156753992,24.0,0.2810109829707686,0.4510122070719733
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_wealth__topo-er_k6,0.8,120,lognormal,biased,preferential_debt,high_wealth,0.04,0.2,er_k6,er,6,3,1.0,1.0,120.0,104388.33333333331,120.0,360,120.0,1.0,1.0,56.44166666666667,0.4703472222222222,58.0,63.0,67.0,68,54.175,2.2666666666666666,0.0401594566661745,0.9598405433338256,480.0,22.33333333333333,0.5354979574068536,0.8205099051607526,6.0,0.0492822301155634,0.3913723517232464
c-0p70__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k6,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-er_k6,0.7,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,er_k6,er,6,3,1.0,1.0,120.0,131623.66666666666,120.0,360,120.0,1.0,1.0,55.91111111111111,0.4659259259259259,57.0,64.0,68.0,72,52.605555555555554,3.305555555555556,0.0591216216216216,0.9408783783783784,420.0,20.0,0.5090454600243377,0.7999189005281867,6.0,0.0407366090699424,0.3996388414724346
c-0p80__money-uniform__income-biased__growth-random__spend-high_income__topo-complete,money-uniform__income-biased__growth-random__spend-high_income__topo-complete,0.8,120,uniform,biased,random,high_income,0.02,0.4,complete,complete,0,3,1.0,1.0,120.0,22491.33333333333,120.0,360,120.0,1.0,1.0,55.74166666666667,0.4645138888888889,56.5,64.0,68.0,70,27.258333333333333,28.48333333333333,0.5109881895649574,0.4890118104350426,480.0,158.66666666666666,0.3492248055447841,0.9700660301404582,119.0,1.0,0.0
c-0p70__money-lognormal__income-biased__growth-random__spend-high_wealth__topo-complete,money-lognormal__income-biased__growth-random__spend-high_wealth__topo-complete,0.7,120,lognormal,biased,random,high_wealth,0.04,0.2,complete,complete,0,3,1.0,1.0,120.0,17150.0,120.0,360,120.0,1.0,1.0,55.7,0.4641666666666666,57.0,65.0,68.41000000000003,70,24.663888888888888,31.03611111111111,0.5572012766806304,0.4427987233193696,420.0,52.0,0.5373248266915396,0.9813609929758824,119.0,1.0,0.0
c-0p80__money-lognormal__income-biased__growth-random__spend-high_both__topo-sw_k6,money-lognormal__income-biased__growth-random__spend-high_both__topo-sw_k6,0.8,120,lognormal,biased,random,high_both,0.04,0.4,sw_k6,sw,6,3,1.0,1.0,120.0,28024.33333333333,120.0,360,120.0,1.0,1.0,55.3,0.4608333333333334,56.0,66.10000000000002,73.41000000000003,80,23.022222222222226,32.27777777777778,0.5836849507735584,0.4163150492264416,480.0,37.66666666666666,0.5455645716072391,0.9848219464464788,6.0,0.4575529100529101,0.1116406338370177
c-0p80__money-lognormal__income-biased__growth-random__spend-high_income__topo-complete,money-lognormal__income-biased__growth-random__spend-high_income__topo-complete,0.8,120,lognormal,biased,random,high_income,0.02,0.4,complete,complete,0,3,1.0,1.0,120.0,17167.333333333332,120.0,360,120.0,1.0,1.0,55.138888888888886,0.4594907407407407,56.0,65.0,70.0,74,24.01944444444445,31.119444444444444,0.5643828715365239,0.435617128463476,480.0,74.0,0.5164022655891113,0.982197509983442,119.0,1.0,0.0
c-0p80__money-uniform__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,money-uniform__income-biased__growth-preferential_debt__spend-baseline__topo-er_k6,0.8,120,uniform,biased,preferential_debt,baseline,0.02,0.2,er_k6,er,6,3,1.0,1.0,120.0,66798.66666666667,120.0,360,120.0,1.0,1.0,54.977777777777774,0.4581481481481481,57.0,62.0,65.41000000000003,67,53.075,1.9027777777777777,0.0346099434114793,0.9653900565885206,480.0,11.666666666666666,0.357906036062523,0.7896623145650429,6.0,0.0528900112233445,0.369108122340991
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_income__topo-ba_k12,0.8,120,lognormal,biased,preferential_debt,high_income,0.02,0.4,ba_k12,ba,12,3,1.0,1.0,120.0,183924.0,120.0,360,120.0,1.0,1.0,54.45,0.45375,56.0,60.0,63.0,67,47.23333333333333,7.216666666666667,0.1325374961738598,0.8674625038261402,480.0,26.33333333333333,0.516786421184927,0.7597710459295498,12.0,0.1830467041443647,0.6156477336092554
c-0p80__money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k12,money-lognormal__income-biased__growth-preferential_debt__spend-high_both__topo-ba_k12,0.8,120,lognormal,biased,preferential_debt,high_both,0.04,0.4,ba_k12,ba,12,3,1.0,1.0,120.0,194230.66666666663,120.0,360,120.0,1.0,1.0,53.99722222222222,0.4499768518518519,56.0,62.0,66.0,68,46.22222222222222,7.775,0.1439888883173002,0.8560111116826997,480.0,33.666666666666664,0.5117591453993435,0.723858632930147,12.0,0.1806687358915631,0.6082945295591441
c-0p80__money-lognormal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,money-lognormal__income-biased__growth-random__spend-high_wealth__topo-ba_k24,0.8,120,lognormal,biased,random,high_wealth,0.04,0.2,ba_k24,ba,24,3,1.0,1.0,120.0,18141.666666666668,120.0,360,120.0,1.0,1.0,53.52222222222223,0.4460185185185185,54.0,61.0,65.41000000000003,74,24.66111111111111,28.86111111111111,0.539236039028441,0.4607639609715591,480.0,36.333333333333336,0.4938040596415118,0.982052084994518,24.0,0.2822166357797477,0.4522563516370188
