family,n_nodes,events,p_initial_default_count_eq_1,mean_total_size,mean_initial_defaults,mean_propagated_defaults,initial_share_of_total_size,propagated_share_of_total_size,mean_total_fraction_of_N,mean_initial_fraction_of_N,mean_propagated_fraction_of_N
finite_fixed,100,7125,0.08196491228070175,6.087157894736842,5.199157894736842,0.888,0.8541191118489313,0.1458808881510687,0.06087157894736842,0.05199157894736842,0.00888
finite_fixed,200,7328,0.03643558951965065,11.411572052401747,9.745906113537117,1.6656659388646289,0.8540371185305654,0.14596288146943462,0.057057860262008736,0.048729530567685586,0.008328329694323145
finite_fixed,500,7473,0.009768499933092466,28.046300013381508,23.915428877291582,4.130871136089923,0.8527124385705425,0.1472875614294575,0.056092600026763015,0.047830857754583164,0.008261742272179847
finite_fixed,1000,7492,0.002135611318739989,56.91444207154298,48.35731446876668,8.557127602776294,0.8496492754506887,0.15035072454931134,0.056914442071542976,0.048357314468766684,0.008557127602776294
finite_income,100,6992,0.1375858123569794,4.33566933638444,3.807637299771167,0.5280320366132724,0.8782121062180439,0.12178789378195613,0.043356693363844394,0.038076372997711674,0.005280320366132724
finite_income,200,7408,0.034287257019438445,9.009719222462204,7.891738660907127,1.1179805615550755,0.8759139398297975,0.12408606017020256,0.04504859611231102,0.039458693304535636,0.005589902807775378
finite_income,500,7494,0.0029356818788364024,20.780224179343474,18.176541232986388,2.6036829463570856,0.8747038085881061,0.12529619141189388,0.04156044835868695,0.036353082465972776,0.005207365892714171
finite_income,1000,7500,0.0,42.83826666666667,37.352266666666665,5.486,0.8719369286650254,0.12806307133497466,0.042838266666666666,0.03735226666666667,0.0054859999999999996
