scenario_id,scenario_base_id,c,n_nodes,money_distribution,income_distribution_rule,growth_rule,spending_label,a,b,topology_label,topology_family,target_mean_degree_requested,runs,run_default_rate,run_large_event_rate,mean_periods_completed,mean_time_steps_completed,mean_avalanche_count,event_count,events_per_run,event_occupancy,event_large_event_rate,mean_event_size,mean_event_fraction,median_event_size,p90_event_size,p99_event_size,max_event_size,mean_initial_default_count,mean_propagated_default_count,propagated_share_total,initial_share_total,mean_first_cascade_credit,mean_final_active_credit,mean_initial_gini,mean_final_net_worth_gini,mean_topology_degree,mean_topology_clustering,mean_topology_degree_cv,protocol,fit_status,alpha,bootstrap_p,bounded_alpha,bounded_bootstrap_p,pl_vs_exponential_R,pl_vs_lognormal_R,gate_event_count,gate_not_saturated,gate_has_transition,gate_propagation,gate_tail_plausible,gate_alternative_not_better,soc_screen_score,quick_soc_candidate
critical__base0045__c-0p200__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.2,120,equal,biased,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,7657.375,177.91666666666666,4270,177.91666666666666,0.7413194444444444,0.2430913348946135,7.768618266978922,0.0647384855581576,7.0,14.0,19.0,25,6.641451990632318,1.1271662763466042,0.1450922464729289,0.854907753527071,1349.2083333333333,1014.75,0.0,0.8330144675925926,119.0,1.0,0.0,period_end_critical_refined,ok,17.427293428815307,0.9523809523809523,17.427290086164255,0.9523809523809523,-0.1936425801806514,-0.2951532541591986,True,True,True,False,True,False,4,False
critical__base0065__c-0p150__money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,money-pareto__income-biased__growth-random__spend-high_wealth__topo-complete,0.15,120,pareto,biased,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,5296.916666666667,197.625,4743,197.625,0.8234375,0.1813198397638625,7.248998524140839,0.0604083210345069,7.0,13.0,18.0,23,5.984187223276408,1.2648113008644315,0.1744808329940085,0.8255191670059915,548.2916666666666,432.7916666666667,0.321257479434525,0.9168474327819788,119.0,1.0,0.0,period_end_critical_refined,ok,10.716988656432852,0.14285714285714285,10.716988077109612,0.23809523809523808,-2.1757471188904063,-2.96392954685776,True,False,True,True,True,False,4,False
critical__base0057__c-0p175__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.175,120,pareto,biased,random,high_income,0.02,0.4,complete,complete,0,24,1.0,1.0,240.0,4756.083333333333,200.29166666666663,4807,200.29166666666663,0.8345486111111111,0.1778656126482213,7.324110671936759,0.0610342555994729,7.0,13.0,17.0,22,6.006240898689411,1.3178697732473477,0.1799358082199562,0.8200641917800437,633.7916666666666,415.875,0.325591883531544,0.9084106315925204,119.0,1.0,0.0,period_end_critical_refined,ok,15.384630923877614,0.09523809523809523,15.384631320287841,0.19047619047619047,-0.2915228370606583,-0.3340076517451225,True,False,True,True,True,False,4,False
critical__base0008__c-0p700__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.7,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,362125.5,229.375,5505,229.375,0.9557291666666666,0.0808356039963669,6.045231607629428,0.0503769300635785,5.0,11.0,17.0,27,3.3845594913714803,2.660672116257947,0.4401274076745095,0.5598725923254906,2896.958333333333,11818.958333333334,0.3050352628459979,0.2945049691655794,119.0,1.0,0.0,period_end_critical_refined,ok,7.4767017930379644,0.14285714285714285,7.4766359312935755,0.09523809523809523,-2.803977633250314,-2.899481007501936,True,False,True,True,True,False,4,False
critical__base0092__c-0p850__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,370251.875,224.20833333333331,5381,224.20833333333331,0.9342013888888888,0.0795391191228396,5.559189741683702,0.0463265811806974,5.0,11.0,17.0,25,2.9574428544880136,2.6017468871956884,0.4680082904325733,0.5319917095674266,1943.5,13244.958333333334,0.2722461472159241,0.3002244558715852,119.0,1.0,0.0,period_end_critical_refined,ok,7.725784366581448,0.7619047619047619,7.725720573995279,0.6666666666666666,-0.7802181608529728,-0.6645779971298742,True,False,True,True,True,False,4,False
critical__base0078__c-0p850__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,120,equal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,370679.9583333333,222.29166666666663,5335,222.29166666666663,0.9262152777777778,0.0768509840674789,5.650796626054358,0.0470899718837862,5.0,11.0,17.0,27,2.9756326148078727,2.6751640112464856,0.4734136066606959,0.5265863933393041,5135.125,13324.125,0.0,0.2958680555555555,119.0,1.0,0.0,period_end_critical_refined,ok,7.401252781546833,0.09523809523809523,7.401137599453758,0.14285714285714285,-2.3596996440263047,-2.541710428372473,True,False,True,True,True,False,4,False
critical__base0099__c-0p850__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,120,pareto,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,367784.0833333333,224.25,5382,224.25,0.934375,0.0730211817168338,5.5780379041248604,0.0464836492010404,5.0,11.0,17.0,28,2.9659977703455964,2.612040133779264,0.4682722094533826,0.5317277905466173,2954.083333333333,12870.125,0.3027412403893947,0.2914217834986819,119.0,1.0,0.0,period_end_critical_refined,ok,7.599120882529585,0.5714285714285714,7.5990402118503715,0.47619047619047616,-1.5267899703484504,-1.4053676845442786,True,False,True,True,True,False,4,False
critical__base0085__c-0p850__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.85,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,381924.8333333333,224.58333333333331,5390,224.58333333333331,0.9357638888888888,0.0699443413729128,5.448794063079777,0.0454066171923314,5.0,10.0,17.0,23,2.8686456400742117,2.580148423005566,0.473526507541966,0.526473492458034,796.5416666666666,14451.5,0.327849856654634,0.2952452127905298,119.0,1.0,0.0,period_end_critical_refined,ok,9.616946688604289,0.14285714285714285,9.616942856765029,0.14285714285714285,-1.8318088153611993,-3.4063101958709896,True,False,True,True,True,False,4,False
critical__base0016__c-0p675__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.675,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,339174.0833333333,224.83333333333331,5396,224.83333333333331,0.9368055555555556,0.0681986656782802,5.565789473684211,0.0463815789473683,5.0,10.0,16.0,25,3.0606004447739066,2.505189028910304,0.4501048846269104,0.5498951153730895,1349.5,12044.166666666666,0.2684805544943737,0.2936836838258731,119.0,1.0,0.0,period_end_critical_refined,ok,8.619571631059996,0.3333333333333333,8.619559215309128,0.2857142857142857,-0.963900042211778,-0.9631921193650785,True,False,True,True,True,False,4,False
critical__base0077__c-0p825__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,120,equal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,326671.9166666667,217.66666666666663,5224,217.66666666666663,0.9069444444444444,0.0541730474732006,4.903713629402756,0.0408642802450229,4.0,10.0,16.0,26,2.628445635528331,2.275267993874426,0.4639887574657454,0.5360112425342546,4431.958333333333,13907.083333333334,0.0,0.3029684606481481,119.0,1.0,0.0,period_end_critical_refined,ok,5.914759642715183,0.23809523809523808,5.914197283107683,0.2857142857142857,-3.8549882746789406,-3.5785833022259212,True,False,True,True,True,False,4,False
critical__base0098__c-0p825__money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,money-pareto__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,120,pareto,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,322872.0416666667,218.25,5238,218.25,0.909375,0.0540282550591828,4.8598701794578085,0.0404989181621483,4.0,10.0,16.0,26,2.5948835433371515,2.2649866361206565,0.4660590823381521,0.5339409176618479,2575.5,13915.208333333334,0.3392538221250645,0.300404181058453,119.0,1.0,0.0,period_end_critical_refined,ok,9.238855862486643,0.6666666666666666,9.238849177194908,0.7619047619047619,-0.40080528008687377,-0.3765080675102741,True,False,True,True,True,False,4,False
critical__base0006__c-0p650__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.65,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,307957.5833333333,220.95833333333331,5303,220.95833333333331,0.9206597222222224,0.0533660192343956,5.037337356213464,0.0419778113017788,4.0,9.800000000000182,15.0,24,2.788798793135961,2.248538563077503,0.4463744244375398,0.5536255755624602,2407.9166666666665,12725.625,0.3203454286651885,0.2905735391974029,119.0,1.0,0.0,period_end_critical_refined,ok,7.668750929891282,0.23809523809523808,7.6687052017420205,0.09523809523809523,-1.3994050223010355,-1.3867719669156093,True,False,True,True,True,False,4,False
critical__base0091__c-0p825__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.825,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,329713.2916666667,217.83333333333331,5228,217.83333333333331,0.9076388888888888,0.0457153787299158,4.798393267023719,0.0399866105585309,4.0,9.0,15.0,26,2.583970925784239,2.21442234123948,0.4614924659172447,0.5385075340827553,1238.0,14527.208333333334,0.2732769070325304,0.3009600223252609,119.0,1.0,0.0,period_end_critical_refined,ok,6.642110516118123,1.0,6.641975560522381,0.9523809523809523,-0.059993416354676476,-0.6757907222110946,True,False,True,True,True,False,4,False
critical__base0056__c-0p150__money-pareto__income-biased__growth-random__spend-high_income__topo-complete,money-pareto__income-biased__growth-random__spend-high_income__topo-complete,0.15,120,pareto,biased,random,high_income,0.02,0.4,complete,complete,0,24,1.0,0.8333333333333334,240.0,3916.3333333333335,178.375,4281,178.375,0.7432291666666667,0.0369072646577902,4.759168418593786,0.0396597368216148,4.0,9.0,14.0,21,4.058864751226349,0.7003036673674375,0.1471483262982232,0.8528516737017767,562.4166666666666,623.2916666666666,0.3094396369483449,0.8621832572083662,119.0,1.0,0.0,period_end_critical_refined,ok,9.762024067321518,0.3333333333333333,9.762023048749468,0.47619047619047616,-1.0252746960392918,-1.2973039197207963,True,True,True,False,True,False,4,False
critical__base0014__c-0p625__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.625,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,275687.0,212.29166666666663,5095,212.29166666666663,0.8845486111111112,0.034936211972522,4.4314033366045145,0.0369283611383709,4.0,9.0,15.0,26,2.4671246319921494,1.964278704612365,0.4432633537071485,0.5567366462928515,1878.0,13225.708333333334,0.2707216136759302,0.2918666094546524,119.0,1.0,0.0,period_end_critical_refined,ok,6.1968841438727305,0.23809523809523808,6.196673059461002,0.2857142857142857,-0.9336022571939042,-1.3984745203854088,True,False,True,True,True,False,4,False
critical__base0035__c-0p600__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.6,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,235331.5,197.0,4728,197.0,0.8208333333333333,0.024746192893401,3.8405245346869714,0.0320043711223913,3.0,8.0,14.0,20,2.1222504230118444,1.718274111675127,0.4474061019936116,0.5525938980063884,4878.541666666667,14334.958333333334,0.0,0.2976779513888889,119.0,1.0,0.0,period_end_critical_refined,ok,8.821484376725568,0.3333333333333333,8.821478495029265,0.19047619047619047,-0.9939176123803342,-1.4904853796677662,True,False,True,True,True,False,4,False
critical__base0020__c-0p350__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.35,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,0.9583333333333334,240.0,3899.375,189.25,4542,189.25,0.7885416666666667,0.0242184059885512,5.3036107441655655,0.0441967562013796,5.0,9.0,13.0,16,4.68251871422281,0.6210920299427565,0.117107393416082,0.882892606583918,618.7916666666666,460.625,0.3243598514954303,0.8921412284076359,12.0,0.1011730465533129,0.2679943502484714,period_end_critical_refined,ok,14.632402757880616,0.23809523809523808,14.632402021014823,0.47619047619047616,-0.367344154699177,-0.7001068093343923,True,True,True,False,True,False,4,False
critical__base0081__c-0p750__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.75,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.9583333333333334,240.0,182246.66666666663,173.875,4173,173.875,0.7244791666666667,0.0153366882338844,2.9908938413611312,0.024924115344676,2.0,6.0,13.0,20,1.7383177570093458,1.2525760843517852,0.4187965707875971,0.5812034292124029,758.5833333333334,17172.625,0.340758376095527,0.2981475829312747,119.0,1.0,0.0,period_end_critical_refined,ok,4.950199205581812,0.23809523809523808,4.948994930355722,0.23809523809523808,-3.9054597172666123,-3.5176032339740604,True,True,False,True,True,False,4,False
critical__base0033__c-0p550__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.55,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.875,240.0,148787.70833333334,147.29166666666666,3535,147.29166666666666,0.6137152777777778,0.0113154172560113,2.6495049504950496,0.022079207920792,2.0,5.0,12.0,26,1.5657708628005658,1.0837340876944836,0.4090326713645099,0.5909673286354901,5551.208333333333,17018.541666666668,0.0,0.2924438657407407,119.0,1.0,0.0,period_end_critical_refined,ok,5.136625288658364,0.7142857142857143,5.135406824874103,0.5714285714285714,-0.29233769243234375,-0.556637401785796,True,True,False,True,True,False,4,False
critical__base0012__c-0p575__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.575,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.7916666666666666,240.0,189634.54166666663,177.58333333333334,4262,177.58333333333334,0.7399305555555555,0.010793054903801,3.142890661661192,0.0261907555138432,2.0,6.0,12.0,23,1.82238385734397,1.320506804317222,0.4201567749160134,0.5798432250839866,2008.75,15547.416666666666,0.2779584333690675,0.2926744973273855,119.0,1.0,0.0,period_end_critical_refined,ok,5.587492883764927,0.19047619047619047,5.586438432896281,0.09523809523809523,-0.45136147874857113,-0.3711357752833848,True,True,False,True,True,False,4,False
critical__base0073__c-0p725__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,120,equal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.8333333333333334,240.0,148354.875,144.375,3465,144.375,0.6015625,0.0103896103896103,2.6147186147186146,0.0217893217893217,2.0,5.0,12.0,24,1.5471861471861472,1.0675324675324676,0.4082781456953642,0.5917218543046358,5062.958333333333,18870.166666666668,0.0,0.2931550925925926,119.0,1.0,0.0,period_end_critical_refined,ok,5.02351217725288,0.23809523809523808,5.022483104848258,0.23809523809523808,-0.9499770505391116,-1.0732587404058367,True,True,False,True,True,False,4,False
critical__base0072__c-0p700__money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-equal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,120,equal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.7083333333333334,240.0,121215.79166666669,122.20833333333331,2933,122.20833333333331,0.5092013888888889,0.0095465393794749,2.2853733378793044,0.0190447778156608,2.0,4.0,11.0,21,1.3883395840436412,0.8970337538356632,0.3925108160525138,0.6074891839474862,4697.25,19481.375,0.0,0.2854389467592593,119.0,1.0,0.0,period_end_critical_refined,ok,3.3292807795542214,0.047619047619047616,3.323859186483148,0.09523809523809523,0.6230837423140854,-6.617505970196171,True,True,False,True,False,True,4,False
critical__base0011__c-0p550__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.55,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.9166666666666666,240.0,148906.0,149.70833333333334,3593,149.70833333333334,0.6237847222222223,0.0094628444197049,2.588922905649875,0.0215743575470822,2.0,5.0,11.0,22,1.5552463122738658,1.0336765933760088,0.3992689744141044,0.6007310255858955,2115.625,17098.583333333332,0.2725849070702701,0.2811713300796161,119.0,1.0,0.0,period_end_critical_refined,ok,4.206715383670517,0.19047619047619047,4.204040930405863,0.14285714285714285,-1.9842990045977857,-2.3407285602303203,True,True,False,True,True,False,4,False
critical__base0019__c-0p325__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.325,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,0.5416666666666666,240.0,3495.125,177.54166666666666,4261,177.54166666666666,0.7397569444444444,0.0091527810373151,4.2849096456230935,0.0357075803801924,4.0,8.0,11.0,16,3.7831494954236096,0.5017601501994837,0.1170993537079636,0.8829006462920364,592.0,567.7916666666666,0.3256460521077886,0.8605665272364192,12.0,0.0996560262028078,0.2698713831623157,period_end_critical_refined,ok,15.545814950498182,0.6190476190476191,15.545815597354531,0.8571428571428571,0.24757200167503624,0.000542288863115914,True,True,False,False,True,True,4,False
critical__base0087__c-0p725__money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,money-normal__income-uniform__growth-random__spend-high_wealth__topo-complete,0.725,120,normal,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.875,240.0,147576.29166666666,148.5,3564,148.5,0.61875,0.0086980920314253,2.5614478114478114,0.0213453984287317,2.0,5.0,11.0,22,1.530864197530864,1.0305836139169473,0.4023441778946215,0.5976558221053785,1311.375,17903.333333333332,0.2750764592899681,0.2918292429648567,119.0,1.0,0.0,period_end_critical_refined,ok,5.898515002017339,0.7619047619047619,5.898127409080317,0.7142857142857143,-0.46517327911494943,-0.429375987626218,True,True,False,True,True,False,4,False
critical__base0079__c-0p700__money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,money-uniform__income-uniform__growth-random__spend-high_wealth__topo-complete,0.7,120,uniform,uniform,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,0.5833333333333334,240.0,121661.45833333331,122.91666666666669,2950,122.91666666666669,0.5121527777777778,0.0084745762711864,2.248474576271186,0.0187372881355931,2.0,5.0,11.0,24,1.3684745762711863,0.88,0.3913764510779436,0.6086235489220564,848.3333333333334,20149.25,0.334287151651203,0.2819248063005057,119.0,1.0,0.0,period_end_critical_refined,ok,3.6556820382821487,0.09523809523809523,3.651726989473913,0.047619047619047616,3.4492977640069746,-1.8336120056175522,True,True,False,True,False,True,4,False
critical__base0010__c-0p525__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.525,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.7916666666666666,240.0,114330.66666666669,120.16666666666669,2884,120.16666666666669,0.5006944444444444,0.007628294036061,2.1955617198335644,0.0182963476652796,1.0,4.0,10.0,26,1.364077669902913,0.8314840499306518,0.3787113076437144,0.6212886923562856,1206.9166666666667,19386.33333333333,0.2762580334478104,0.2862526397108438,119.0,1.0,0.0,period_end_critical_refined,ok,3.7716795331945385,0.047619047619047616,3.766908711929065,0.19047619047619047,-0.6426672126413371,-2.087317421320147,True,True,False,True,True,False,4,False
critical__base0002__c-0p550__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.55,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.7083333333333334,240.0,147658.66666666666,148.66666666666666,3568,148.66666666666666,0.6194444444444445,0.007286995515695,2.619674887892377,0.0218306240657697,2.0,5.0,11.0,20,1.5479260089686098,1.0717488789237668,0.4091152241360864,0.5908847758639135,2784.25,17743.375,0.3187383328189705,0.292109958579284,119.0,1.0,0.0,period_end_critical_refined,ok,5.587891601060524,0.5238095238095238,5.587589841761691,0.6666666666666666,-0.8548297699356429,-0.8045158896041462,True,True,False,True,True,False,4,False
critical__base0000__c-0p500__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.5,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.4583333333333333,240.0,89200.33333333333,85.83333333333333,2060,85.83333333333333,0.3576388888888889,0.0058252427184466,1.9407766990291264,0.016173139158576,1.0,4.0,9.0,30,1.2349514563106796,0.7058252427184466,0.3636818409204602,0.6363181590795398,2887.5,22826.291666666668,0.3111515041134823,0.2789585063097934,119.0,1.0,0.0,period_end_critical_refined,ok,3.111279114438144,0.047619047619047616,3.1059310993352303,0.047619047619047616,11.284414067166665,-3.9899970727880003,True,True,False,True,False,True,4,False
critical__base0029__c-0p450__money-equal__income-uniform__growth-random__spend-high_both__topo-complete,money-equal__income-uniform__growth-random__spend-high_both__topo-complete,0.45,120,equal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,0.1666666666666666,240.0,58366.5,32.666666666666664,784,32.666666666666664,0.1361111111111111,0.0051020408163265,1.5688775510204085,0.0130739795918367,1.0,3.0,8.169999999999959,27,1.0994897959183674,0.4693877551020408,0.2991869918699187,0.7008130081300813,7532.416666666667,33124.625,0.0,0.2672861689814814,119.0,1.0,0.0,period_end_critical_refined,ok,2.5881828571986776,0.047619047619047616,2.5840855134329312,0.047619047619047616,66.83310437878777,-3.6691903998415643,True,True,False,True,False,True,4,False
critical__base0052__c-0p375__money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,money-equal__income-biased__growth-random__spend-high_wealth__topo-complete,0.375,120,equal,biased,random,high_wealth,0.04,0.2,complete,complete,0,24,1.0,1.0,240.0,16750.083333333332,219.625,5271,219.625,0.9151041666666668,0.8565737051792829,26.657370517928285,0.222144754316069,30.0,38.0,44.0,53,16.825839499146273,9.831531018782014,0.3688109827700322,0.6311890172299678,1600.9166666666667,247.625,0.0,0.9579244791666668,119.0,1.0,0.0,period_end_critical_refined,ok,18.60858012159849,0.047619047619047616,18.608578742783422,0.047619047619047616,-2.0564344465716227,-3.579498397567966,True,False,True,True,False,False,3,False
critical__base0039__c-0p275__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.275,120,equal,biased,random,high_wealth,0.04,0.2,er_k24,er,24,24,1.0,1.0,240.0,11397.833333333334,206.95833333333331,4967,206.95833333333331,0.8623263888888889,0.6895510368431649,16.086571371048922,0.1340547614254076,17.0,26.0,32.0,36,12.334809744312462,3.7517616267364606,0.2332231984180621,0.7667768015819378,1392.7916666666667,433.7916666666667,0.0,0.9212476851851852,24.0,0.2018250003162937,0.181536154623837,period_end_critical_refined,ok,18.368153401195496,0.09523809523809523,18.368155140056796,0.047619047619047616,-1.2164913293880173,-3.5002664536831567,True,False,True,True,False,False,3,False
critical__base0025__c-0p475__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.475,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,1.0,240.0,6158.208333333333,224.95833333333331,5399,224.95833333333331,0.9373263888888888,0.507686608631228,10.620855714021117,0.0885071309501759,12.0,16.0,20.0,23,8.447860714947213,2.1729949990739024,0.2045969795263506,0.7954030204736493,604.3333333333334,202.20833333333331,0.3118642860867592,0.955815983708337,12.0,0.1033315964683009,0.2767648229164471,period_end_critical_refined,ok,18.852978648698166,0.047619047619047616,18.85298044034647,0.09523809523809523,-0.8858275068460699,-2.3690155503526413,True,False,True,True,False,False,3,False
critical__base0036__c-0p200__money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,money-equal__income-biased__growth-random__spend-high_wealth__topo-er_k24,0.2,120,equal,biased,random,high_wealth,0.04,0.2,er_k24,er,24,24,1.0,1.0,240.0,7656.791666666667,184.20833333333331,4421,184.20833333333331,0.7675347222222222,0.2499434517077584,7.739651662519792,0.0644970971876648,7.0,15.0,20.0,24,6.667496041619543,1.0721556209002487,0.1385276324633954,0.8614723675366046,1168.4166666666667,925.1666666666666,0.0,0.8399137731481483,24.0,0.2014642446273205,0.1800086138779714,period_end_critical_refined,ok,11.23882617139698,0.047619047619047616,11.238825600478812,0.09523809523809523,-2.706624885487167,-4.338653455207598,True,True,True,False,False,False,3,False
critical__base0022__c-0p400__money-pareto__income-biased__growth-random__spend-low__topo-er_k12,money-pareto__income-biased__growth-random__spend-low__topo-er_k12,0.4,120,pareto,biased,random,low,0.01,0.1,er_k12,er,12,24,1.0,1.0,240.0,4787.291666666667,205.125,4923,205.125,0.8546875,0.1625025391021734,7.385943530367662,0.0615495294197304,8.0,12.0,15.0,19,6.34430225472273,1.041641275644932,0.1410302246912901,0.8589697753087099,623.1666666666666,348.9166666666667,0.3172604505636836,0.9274691829383658,12.0,0.1003417506406635,0.2720751558614033,period_end_critical_refined,ok,16.736890482203215,0.47619047619047616,16.736891455871717,0.2857142857142857,-0.5484087638800363,-0.8250614241461607,True,False,True,False,True,False,3,False
critical__base0017__c-0p700__money-normal__income-uniform__growth-random__spend-high_both__topo-complete,money-normal__income-uniform__growth-random__spend-high_both__topo-complete,0.7,120,normal,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,366253.3333333333,229.0,5496,229.0,0.9541666666666668,0.0786026200873362,5.984352256186317,0.0498696021348859,5.0,11.0,17.0,27,3.3205967976710333,2.663755458515284,0.4451200972940103,0.5548799027059896,1497.5833333333333,11449.541666666666,0.2765650471455087,0.2928916804589023,119.0,1.0,0.0,period_end_critical_refined,ok,7.058068119147891,0.047619047619047616,7.05797486195135,0.047619047619047616,-5.291861896260615,-6.118137698406545,True,False,True,True,False,False,3,False
critical__base0007__c-0p675__money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,money-pareto__income-uniform__growth-random__spend-high_both__topo-complete,0.675,120,pareto,uniform,random,high_both,0.04,0.4,complete,complete,0,24,1.0,1.0,240.0,337048.7083333333,225.125,5403,225.125,0.9380208333333332,0.064963908939478,5.594669627984453,0.0466222468998704,5.0,10.0,16.0,22,3.1010549694614102,2.4936146585230428,0.4457125843588725,0.5542874156411274,2373.9166666666665,11409.291666666666,0.3274013177491165,0.2916547333982981,119.0,1.0,0.0,period_end_critical_refined,ok,7.4951413052586435,0.047619047619047616,7.495101073386009,0.09523809523809523,-3.2849007942915964,-3.4340415267919133,True,False,True,True,False,False,3,False
